date,language,visits
2023-12-22,Bulgarian,28
2023-12-22,Hindi,28
2023-12-22,Slovenian,27
2023-12-22,Serbian,23
2023-12-22,Lithuanian,19
2023-12-22,Slovak,17
2023-12-21,English,331597
2023-12-21,Spanish,7327
2023-12-21,Chinese,4590
2023-12-21,French,1385
2023-12-21,Russian,1107
2023-12-21,Portuguese,943
2023-12-21,German,875
2023-12-21,Japanese,866
2023-12-21,Korean,654
2023-12-21,Turkish,558
2023-12-21,Italian,438
2023-12-21,Arabic,416
2023-12-21,Dutch,390
2023-12-21,Vietnamese,277
2023-12-21,Polish,251
2023-12-21,Indonesian,221
2023-12-21,Greek,196
2023-12-21,Thai,187
2023-12-21,Swedish,153
2023-12-21,Hebrew,119
2023-12-21,Ukrainian,119
2023-12-21,Czech,109
2023-12-21,Persian,93
2023-12-21,Danish,88
2023-12-21,Norwegian Bokmål,87
2023-12-21,(other),79
2023-12-21,Finnish,75
2023-12-21,Hungarian,74
2023-12-21,Croatian,61
2023-12-21,Romanian,46
2023-12-21,Catalan,38
2023-12-21,Hindi,35
2023-12-21,Serbian,35
2023-12-21,Bulgarian,34
2023-12-21,Slovak,24
2023-12-21,Slovenian,19
2023-12-21,Latvian,13
2023-12-21,Lithuanian,13
2023-12-21,Uzbek,11
2023-12-20,English,350881
2023-12-20,Spanish,7997
2023-12-20,Chinese,6801
2023-12-20,French,1515
2023-12-20,Russian,1224
2023-12-20,Portuguese,1139
2023-12-20,German,1034
2023-12-20,Japanese,871
2023-12-20,Korean,830
2023-12-20,Italian,534
2023-12-20,Turkish,506
2023-12-20,Dutch,447
2023-12-20,Arabic,410
2023-12-20,Vietnamese,330
2023-12-20,Polish,247
2023-12-20,Indonesian,238
2023-12-20,Thai,236
2023-12-20,Greek,190
2023-12-20,Swedish,163
2023-12-20,Ukrainian,130
2023-12-20,Persian,118
2023-12-20,Czech,112
2023-12-20,Danish,108
2023-12-20,Hebrew,103
2023-12-20,Norwegian Bokmål,102
2023-12-20,Hungarian,84
2023-12-20,Romanian,72
2023-12-20,(other),70
2023-12-20,Finnish,70
2023-12-20,Catalan,47
2023-12-20,Croatian,47
2023-12-20,Slovak,43
2023-12-20,Hindi,42
2023-12-20,Bulgarian,33
2023-12-20,Serbian,29
2023-12-20,Slovenian,23
2023-12-20,Estonian,12
2023-12-20,Lithuanian,12
2023-12-20,Latvian,11
2023-12-19,English,374752
2023-12-19,Spanish,7965
2023-12-19,Chinese,4681
2023-12-19,French,1476
2023-12-19,Russian,1189
2023-12-19,Portuguese,1135
2023-12-19,German,1004
2023-12-19,Japanese,955
2023-12-19,Korean,753
2023-12-19,Turkish,529
2023-12-19,Italian,506
2023-12-19,Arabic,474
2023-12-19,Dutch,467
2023-12-19,Polish,279
2023-12-19,Vietnamese,276
2023-12-19,Indonesian,258
2023-12-19,Thai,243
2023-12-19,Swedish,197
2023-12-19,Greek,184
2023-12-19,Danish,146
2023-12-19,Hebrew,136
2023-12-19,Ukrainian,125
2023-12-19,Persian,120
2023-12-19,Norwegian Bokmål,106
2023-12-19,Czech,99
