date,os,visits
2023-11-30,Windows,79839
2023-11-30,iOS,35241
2023-11-30,Android,34027
2023-11-30,Macintosh,10094
2023-11-30,Chrome OS,2518
2023-11-30,Linux,1286
2023-11-29,Windows,69399
2023-11-29,Android,48904
2023-11-29,iOS,41346
2023-11-29,Macintosh,10721
2023-11-29,Chrome OS,2350
2023-11-29,Linux,1230
2023-11-28,Windows,68923
2023-11-28,Android,44830
2023-11-28,iOS,39389
2023-11-28,Macintosh,10780
2023-11-28,Chrome OS,2489
2023-11-28,Linux,1222
2023-11-28,(not set),220
2023-11-27,Windows,61463
2023-11-27,iOS,33034
2023-11-27,Android,23488
2023-11-27,Macintosh,10191
2023-11-27,Chrome OS,2159
2023-11-27,Linux,990
2023-11-27,(not set),109
2023-11-26,iOS,22981
2023-11-26,Android,14142
2023-11-26,Windows,11046
2023-11-26,Macintosh,5928
2023-11-26,Chrome OS,997
2023-11-26,Linux,849
2023-11-25,iOS,20094
2023-11-25,Android,13922
2023-11-25,Windows,11437
2023-11-25,Macintosh,5013
2023-11-25,Linux,784
2023-11-25,Chrome OS,748
2023-11-24,iOS,18958
2023-11-24,Windows,15460
2023-11-24,Android,13716
2023-11-24,Macintosh,4608
2023-11-24,Linux,905
2023-11-24,Chrome OS,760
2023-11-23,iOS,13902
2023-11-23,Android,9915
2023-11-23,Windows,6504
2023-11-23,Macintosh,3783
2023-11-23,Linux,730
2023-11-23,Chrome OS,510
2023-11-22,Windows,38892
2023-11-22,iOS,20314
2023-11-22,Android,14451
2023-11-22,Macintosh,5832
2023-11-22,Linux,1039
2023-11-22,Chrome OS,874
2023-11-21,Windows,55390
2023-11-21,iOS,25990
2023-11-21,Android,16828
2023-11-21,Macintosh,7502
2023-11-21,Chrome OS,1376
2023-11-21,Linux,1063
2023-11-20,Windows,60054
2023-11-20,iOS,28004
2023-11-20,Android,18838
2023-11-20,Macintosh,8829
2023-11-20,Chrome OS,1617
2023-11-20,Linux,921
2023-11-19,iOS,20421
2023-11-19,Android,14023
2023-11-19,Windows,11194
2023-11-19,Macintosh,5405
2023-11-19,Chrome OS,994
2023-11-19,Linux,794
2023-11-18,iOS,21453
2023-11-18,Android,17302
2023-11-18,Windows,11462
2023-11-18,Macintosh,4721
2023-11-18,Linux,867
2023-11-18,Chrome OS,817
2023-11-17,Windows,56758
2023-11-17,Android,29646
2023-11-17,iOS,28336
2023-11-17,Macintosh,8002
2023-11-17,Chrome OS,1895
2023-11-17,Linux,1065
2023-11-17,(not set),114
2023-11-16,Windows,67948
2023-11-16,Android,37845
2023-11-16,iOS,33356
2023-11-16,Macintosh,10019
2023-11-16,Chrome OS,2320
2023-11-16,Linux,1527
2023-11-16,(not set),438
2023-11-15,Windows,66245
2023-11-15,iOS,35030
2023-11-15,Android,32893
2023-11-15,Macintosh,10038
2023-11-15,Chrome OS,2210
2023-11-15,Linux,1260
2023-11-15,(not set),111
2023-11-14,Windows,67122
2023-11-14,iOS,34324
2023-11-14,Android,26270
2023-11-14,Macintosh,10127
2023-11-14,Chrome OS,2258
2023-11-14,Linux,1036
2023-11-13,Windows,64408
2023-11-13,iOS,33448
2023-11-13,Android,21457
2023-11-13,Macintosh,10429
2023-11-13,Chrome OS,2167
2023-11-13,Linux,944
2023-11-12,iOS,22824
2023-11-12,Android,21793
2023-11-12,Windows,11486
2023-11-12,Macintosh,5986
2023-11-12,Linux,1502
2023-11-12,Chrome OS,989
2023-11-11,iOS,18933
2023-11-11,Android,15948
2023-11-11,Windows,11297
2023-11-11,Macintosh,3786
2023-11-11,Linux,1744
2023-11-11,Chrome OS,645
2023-11-10,Windows,48967
2023-11-10,iOS,26271
2023-11-10,Android,21930
2023-11-10,Macintosh,7053
2023-11-10,Chrome OS,1423
2023-11-10,Linux,1093
2023-11-09,Windows,63284
2023-11-09,iOS,31713
2023-11-09,Android,21328
2023-11-09,Macintosh,10234
2023-11-09,Chrome OS,2074
2023-11-09,Linux,967
2023-11-08,Windows,80815
2023-11-08,iOS,36470
2023-11-08,Android,21515
2023-11-08,Macintosh,12718
2023-11-08,Chrome OS,2259
2023-11-08,Linux,904
2023-11-08,(not set),668
2023-11-07,Windows,69310
2023-11-07,iOS,34838
2023-11-07,Android,21786
2023-11-07,Macintosh,10414
2023-11-07,Chrome OS,2039
2023-11-07,Linux,852
2023-11-06,Windows,72272
2023-11-06,iOS,35395
2023-11-06,Android,23439
2023-11-06,Macintosh,10677
2023-11-06,Chrome OS,2211
2023-11-06,Linux,868
2023-11-05,iOS,28531
2023-11-05,Android,19491
2023-11-05,Windows,12718
2023-11-05,Macintosh,6600
2023-11-05,Chrome OS,1081
2023-11-05,Linux,770
2023-11-04,iOS,27832
2023-11-04,Android,22992
2023-11-04,Windows,11668
2023-11-04,Macintosh,5171
2023-11-04,Chrome OS,910
2023-11-04,Linux,767
2023-11-03,Windows,61944
2023-11-03,iOS,34793
2023-11-03,Android,29226
2023-11-03,Macintosh,8101
2023-11-03,Chrome OS,1841
2023-11-03,Linux,978
2023-11-02,Windows,69512
2023-11-02,iOS,36376
2023-11-02,Android,31812
2023-11-02,Macintosh,10168
2023-11-02,Chrome OS,2075
2023-11-02,Linux,1106
2023-11-01,Windows,74152
2023-11-01,iOS,36966
2023-11-01,Android,34601
2023-11-01,Macintosh,10278
2023-11-01,Chrome OS,2072
2023-11-01,Linux,1388
2023-11-01,(not set),320
2023-10-31,Windows,65975
2023-10-31,iOS,31111
2023-10-31,Android,30488
2023-10-31,Macintosh,9002
2023-10-31,Chrome OS,1874
2023-10-31,Linux,1090
2023-10-30,Windows,66822
2023-10-30,iOS,32640
2023-10-30,Android,25388
2023-10-30,Macintosh,10297
2023-10-30,Chrome OS,1933
2023-10-30,Linux,1369
2023-10-29,iOS,22667
2023-10-29,Android,18557
2023-10-29,Windows,12589
2023-10-29,Macintosh,5771
2023-10-29,Chrome OS,981
2023-10-29,Linux,738
2023-10-28,Android,24310
2023-10-28,iOS,23618
2023-10-28,Windows,14540
2023-10-28,Macintosh,4900
2023-10-28,Chrome OS,841
2023-10-28,Linux,778
2023-10-27,Windows,54828
2023-10-27,iOS,28801
2023-10-27,Android,28232
2023-10-27,Macintosh,7934
2023-10-27,Chrome OS,1567
2023-10-27,Linux,940
2023-10-27,(not set),142
2023-10-26,Windows,69404
2023-10-26,iOS,34509
2023-10-26,Android,29109
2023-10-26,Macintosh,10420
2023-10-26,Chrome OS,2178
2023-10-26,Linux,1006
2023-10-25,Windows,70459
2023-10-25,Android,44246
2023-10-25,iOS,39516
2023-10-25,Macintosh,10423
2023-10-25,Chrome OS,2207
2023-10-25,Linux,1194
2023-10-24,Windows,70404
2023-10-24,iOS,45727
2023-10-24,Android,43585
2023-10-24,Macintosh,10990
2023-10-24,Chrome OS,1964
2023-10-24,Linux,1174
2023-10-23,Windows,63262
2023-10-23,iOS,35965
2023-10-23,Android,24257
2023-10-23,Macintosh,10709
2023-10-23,Chrome OS,2057
2023-10-23,Linux,970
2023-10-22,iOS,26393
2023-10-22,Android,18275
2023-10-22,Windows,11397
2023-10-22,Macintosh,5885
2023-10-22,Chrome OS,1151
2023-10-22,Linux,688
2023-10-21,iOS,27344
2023-10-21,Android,26819
2023-10-21,Windows,13196
2023-10-21,Macintosh,5180
2023-10-21,Chrome OS,885
2023-10-21,Linux,885
2023-10-20,Windows,54847
2023-10-20,Android,37103
2023-10-20,iOS,36267
2023-10-20,Macintosh,8457
2023-10-20,Chrome OS,1741
2023-10-20,Linux,1067
2023-10-19,Windows,63769
2023-10-19,Android,44497
2023-10-19,iOS,43997
2023-10-19,Macintosh,10227
2023-10-19,Chrome OS,2418
2023-10-19,Linux,1206
2023-10-18,Windows,67306
2023-10-18,iOS,54230
2023-10-18,Android,47024
2023-10-18,Macintosh,10355
2023-10-18,Chrome OS,2212
2023-10-18,Linux,1183
2023-10-17,Android,68757
2023-10-17,iOS,67754
2023-10-17,Windows,66369
2023-10-17,Macintosh,11514
2023-10-17,Chrome OS,2319
2023-10-17,Linux,1417
2023-10-16,Windows,61298
2023-10-16,iOS,51539
2023-10-16,Android,43363
2023-10-16,Macintosh,11463
2023-10-16,Chrome OS,2055
2023-10-16,Linux,1056
2023-10-15,iOS,37260
2023-10-15,Android,28267
2023-10-15,Windows,13476
2023-10-15,Macintosh,6920
2023-10-15,Chrome OS,1052
2023-10-15,Linux,889
2023-10-14,Android,46801
2023-10-14,iOS,42078
2023-10-14,Windows,18432
2023-10-14,Macintosh,5848
2023-10-14,Linux,1116
2023-10-14,Chrome OS,996
2023-10-13,Android,51553
2023-10-13,Windows,48087
2023-10-13,iOS,42612
2023-10-13,Macintosh,8407
2023-10-13,Chrome OS,1720
2023-10-13,Linux,1224
2023-10-12,Windows,54058
2023-10-12,iOS,36170
2023-10-12,Android,33186
2023-10-12,Macintosh,9947
2023-10-12,Chrome OS,2078
2023-10-12,Linux,958
2023-10-11,Windows,48664
2023-10-11,iOS,26824
2023-10-11,Android,17117
2023-10-11,Macintosh,7930
2023-10-11,Chrome OS,1456
2023-10-11,Linux,605
2023-10-10,Windows,10346
2023-10-10,iOS,2464
2023-10-10,Macintosh,1591
2023-10-10,Android,1476
2023-10-10,Chrome OS,170
2023-10-10,Linux,101
2023-10-09,Windows,6877
2023-10-09,iOS,2308
2023-10-09,Macintosh,1471
2023-10-09,Android,1413
2023-10-09,Chrome OS,159
2023-10-08,Windows,1985
2023-10-08,iOS,1942
2023-10-08,Android,1119
2023-10-08,Macintosh,837
2023-10-07,Windows,2070
2023-10-07,iOS,1928
2023-10-07,Android,1080
2023-10-07,Macintosh,760
2023-10-07,Linux,110
