date,screen_resolution,visits
2023-12-13,2560x1440,1422
2023-12-13,1680x1050,1366
2023-12-13,360x780,1254
2023-12-13,800x600,1188
2023-12-13,384x857,1155
2023-12-13,1920x1200,1084
2023-12-13,1280x800,1042
2023-12-13,385x854,1007
2023-12-12,1920x1080,33012
2023-12-12,1536x864,7771
2023-12-12,390x844,7754
2023-12-12,1280x720,5234
2023-12-12,428x926,4712
2023-12-12,414x896,4268
2023-12-12,1366x768,4235
2023-12-12,1440x900,3968
2023-12-12,430x932,3280
2023-12-12,412x915,2891
2023-12-12,375x812,2547
2023-12-12,1600x900,1971
2023-12-12,393x852,1898
2023-12-12,375x667,1548
2023-12-12,2560x1440,1534
2023-12-12,360x800,1438
2023-12-12,1680x1050,1424
2023-12-12,1920x1200,1154
2023-12-12,360x780,1131
2023-12-12,1280x800,1092
2023-12-12,800x600,1062
2023-12-11,1920x1080,31863
2023-12-11,1536x864,7842
2023-12-11,390x844,7576
2023-12-11,1280x720,5124
2023-12-11,428x926,4534
2023-12-11,1366x768,4448
2023-12-11,1440x900,4277
2023-12-11,414x896,4195
2023-12-11,430x932,3140
2023-12-11,412x915,2975
2023-12-11,375x812,2585
2023-12-11,1600x900,2005
2023-12-11,393x852,1855
2023-12-11,2560x1440,1549
2023-12-11,375x667,1528
2023-12-11,360x800,1434
2023-12-11,1680x1050,1414
2023-12-11,384x857,1083
2023-12-11,360x780,1080
2023-12-11,1280x800,1057
2023-12-11,800x600,1047
2023-12-11,1920x1200,1025
2023-12-10,390x844,5687
2023-12-10,428x926,3505
2023-12-10,1920x1080,3278
2023-12-10,414x896,3157
2023-12-10,430x932,2377
2023-12-10,1440x900,2343
2023-12-10,412x915,2248
2023-12-10,1536x864,2135
2023-12-10,1366x768,1957
2023-12-10,375x812,1838
2023-12-10,800x600,1766
2023-12-10,393x852,1511
2023-12-10,1280x720,1185
2023-12-10,375x667,1179
2023-12-10,360x800,1152
2023-12-09,390x844,5470
