date,screen_resolution,visits
2023-12-31,1470x956,1771
2023-12-31,360x825,1750
2023-12-31,1512x982,1749
2023-12-31,360x820,1678
2023-12-31,393x876,1556
2023-12-31,1728x1117,1456
2023-12-31,800x1280,1427
2023-12-31,1280x1024,1336
2023-12-31,424x942,1332
2023-12-31,385x824,1301
2023-12-31,1536x960,1276
2023-12-31,3440x1440,1205
2023-12-31,360x880,1189
2023-12-31,432x984,1156
2023-12-31,320x694,1120
2023-12-30,390x844,54820
2023-12-30,1920x1080,40563
2023-12-30,414x896,26622
2023-12-30,360x800,25046
2023-12-30,412x915,21961
2023-12-30,1536x864,21753
2023-12-30,375x812,21480
2023-12-30,393x852,18530
2023-12-30,1366x768,17846
2023-12-30,428x926,17572
2023-12-30,1440x900,15875
2023-12-30,430x932,15485
2023-12-30,375x667,14710
2023-12-30,393x873,14602
2023-12-30,360x780,12193
2023-12-30,800x600,11408
2023-12-30,1280x720,10574
2023-12-30,412x892,8977
2023-12-30,2560x1440,7890
2023-12-30,385x854,7493
2023-12-30,384x854,7290
2023-12-30,810x1080,7178
2023-12-30,768x1024,6487
2023-12-30,1024x768,6252
2023-12-30,393x851,5464
2023-12-30,1280x800,5105
2023-12-30,384x857,5008
2023-12-30,360x760,4624
2023-12-30,384x832,4563
2023-12-30,360x640,4220
2023-12-30,1600x1600,4114
2023-12-30,820x1180,4087
2023-12-30,412x869,4044
2023-12-30,1600x900,3983
2023-12-30,384x824,3791
2023-12-30,1680x1050,3785
2023-12-30,320x693,3741
2023-12-30,1024x1366,3287
2023-12-30,412x883,3279
2023-12-30,414x736,3115
2023-12-30,834x1194,2863
2023-12-30,432x960,2823
2023-12-30,360x740,2456
2023-12-30,412x846,2356
2023-12-30,320x568,2307
2023-12-30,360x806,2231
2023-12-30,360x720,2222
2023-12-30,360x804,2172
2023-12-30,1920x1200,2031
2023-12-30,320x712,2026
2023-12-30,1512x982,1899
2023-12-30,2048x1152,1817
2023-12-30,1470x956,1796
2023-12-30,360x772,1773
2023-12-30,393x876,1697
2023-12-30,834x1112,1697
2023-12-30,360x825,1691
2023-12-30,360x820,1617
2023-12-30,1728x1117,1504
2023-12-30,424x942,1453
2023-12-30,1280x1024,1399
2023-12-30,800x1280,1382
2023-12-30,1536x960,1332
2023-12-30,385x824,1113
2023-12-30,3440x1440,1112
2023-12-30,320x694,1016
2023-12-29,390x844,57322
2023-12-29,1920x1080,53940
2023-12-29,414x896,28410
2023-12-29,360x800,27111
2023-12-29,1536x864,25390
2023-12-29,375x812,22493
2023-12-29,412x915,22311
2023-12-29,393x852,19943
2023-12-29,1366x768,18648
2023-12-29,1440x900,17831
2023-12-29,428x926,17351
2023-12-29,430x932,15845
2023-12-29,393x873,15452
2023-12-29,375x667,14719
2023-12-29,360x780,12462
2023-12-29,1280x720,12318
2023-12-29,2560x1440,9835
2023-12-29,412x892,9164
2023-12-29,800x600,8266
2023-12-29,384x854,7908
2023-12-29,385x854,7686
2023-12-29,810x1080,7032
2023-12-29,1024x768,6644
2023-12-29,768x1024,6173
2023-12-29,393x851,5750
2023-12-29,1280x800,5649
2023-12-29,384x857,5323
2023-12-29,1600x900,4614
2023-12-29,360x760,4614
2023-12-29,384x832,4511
2023-12-29,360x640,4406
2023-12-29,820x1180,4132
2023-12-29,412x869,3878
2023-12-29,320x693,3694
2023-12-29,384x824,3619
2023-12-29,1680x1050,3392
2023-12-29,412x883,3261
2023-12-29,1920x1200,3141
2023-12-29,1024x1366,3097
2023-12-29,414x736,3076
2023-12-29,432x960,2657
2023-12-29,834x1194,2592
2023-12-29,360x740,2459
2023-12-29,360x804,2457
2023-12-29,412x846,2424
2023-12-29,320x568,2360
2023-12-29,360x806,2296
2023-12-29,1512x982,2268
2023-12-29,360x720,2230
2023-12-29,2048x1152,2140
2023-12-29,320x712,2130
2023-12-29,1470x956,1983
2023-12-29,393x876,1943
2023-12-29,1728x1117,1891
2023-12-29,1280x1024,1774
2023-12-29,360x772,1742
2023-12-29,424x942,1726
2023-12-29,1536x960,1667
2023-12-29,3440x1440,1647
2023-12-29,834x1112,1629
2023-12-29,360x825,1620
2023-12-29,360x820,1592
2023-12-29,800x1280,1361
2023-12-29,1792x1120,1245
2023-12-29,320x694,1086
2023-12-29,432x984,1063
2023-12-29,385x824,1032
2023-12-29,1360x768,1006
2023-12-28,1920x1080,60234
2023-12-28,390x844,57596
2023-12-28,800x600,50140
2023-12-28,414x896,28587
2023-12-28,1536x864,27843
2023-12-28,360x800,27212
2023-12-28,375x812,22096
2023-12-28,412x915,21174
2023-12-28,1366x768,21057
2023-12-28,1440x900,18201
2023-12-28,393x852,17867
2023-12-28,428x926,17634
2023-12-28,430x932,15386
2023-12-28,393x873,15158
2023-12-28,1280x720,14402
2023-12-28,375x667,14012
2023-12-28,360x780,12080
2023-12-28,2560x1440,10624
2023-12-28,412x892,8656
2023-12-28,385x854,7660
2023-12-28,384x854,7244
2023-12-28,810x1080,6956
2023-12-28,1024x768,6509
2023-12-28,1280x800,5930
2023-12-28,768x1024,5877
2023-12-28,393x851,5815
2023-12-28,384x857,5183
2023-12-28,1600x900,4916
2023-12-28,360x760,4841
2023-12-28,384x832,4534
2023-12-28,360x640,4344
2023-12-28,820x1180,3874
2023-12-28,412x869,3755
2023-12-28,1680x1050,3694
2023-12-28,320x693,3574
2023-12-28,384x824,3542
2023-12-28,1920x1200,3427
2023-12-28,412x883,3091
2023-12-28,414x736,2969
2023-12-28,1024x1366,2849
2023-12-28,432x960,2781
2023-12-28,834x1194,2614
2023-12-28,360x804,2506
2023-12-28,1512x982,2495
2023-12-28,2048x1152,2406
2023-12-28,360x740,2398
2023-12-28,412x846,2247
2023-12-28,360x806,2246
2023-12-28,320x568,2206
2023-12-28,360x720,2202
2023-12-28,320x712,2113
2023-12-28,1728x1117,2025
2023-12-28,393x876,2012
2023-12-28,1280x1024,1943
2023-12-28,1470x956,1941
2023-12-28,1536x960,1900
2023-12-28,360x772,1792
2023-12-28,3440x1440,1789
2023-12-28,424x942,1759
2023-12-28,360x825,1613
2023-12-28,360x820,1527
2023-12-28,834x1112,1464
2023-12-28,1792x1120,1457
2023-12-28,800x1280,1353
2023-12-28,1360x768,1089
2023-12-28,320x694,1045
2023-12-28,432x984,1021
2023-12-28,2240x1260,1017
2023-12-28,385x824,1006
2023-12-28,1707x1067,1002
2023-12-27,800x600,131538
2023-12-27,1920x1080,60764
2023-12-27,390x844,56453
2023-12-27,1536x864,29272
2023-12-27,414x896,27013
2023-12-27,360x800,26955
2023-12-27,375x812,22229
2023-12-27,1366x768,21111
2023-12-27,412x915,20670
2023-12-27,1440x900,18879
2023-12-27,393x852,18563
2023-12-27,428x926,17668
2023-12-27,430x932,15395
2023-12-27,393x873,14873
2023-12-27,375x667,14261
2023-12-27,1280x720,14010
2023-12-27,360x780,11654
2023-12-27,2560x1440,10591
2023-12-27,412x892,8590
2023-12-27,385x854,7034
2023-12-27,810x1080,6958
2023-12-27,384x854,6853
2023-12-27,1024x768,6588
2023-12-27,1280x800,6000
2023-12-27,393x851,5875
2023-12-27,768x1024,5721
2023-12-27,1600x900,5007
2023-12-27,384x857,4913
2023-12-27,360x760,4705
2023-12-27,384x832,4274
2023-12-27,360x640,4157
2023-12-27,820x1180,4047
2023-12-27,1680x1050,3762
2023-12-27,412x869,3598
2023-12-27,320x693,3529
2023-12-27,1920x1200,3492
2023-12-27,384x824,3210
2023-12-27,414x736,3076
2023-12-27,1024x1366,2980
2023-12-27,412x883,2843
2023-12-27,834x1194,2619
2023-12-27,432x960,2561
2023-12-27,360x804,2520
2023-12-27,1512x982,2370
2023-12-27,2048x1152,2322
2023-12-27,360x740,2301
2023-12-27,412x846,2289
2023-12-27,320x568,2274
2023-12-27,360x720,2249
2023-12-27,1728x1117,2228
2023-12-27,360x806,2112
2023-12-27,1470x956,2010
2023-12-27,1280x1024,1996
2023-12-27,1536x960,1923
2023-12-27,393x876,1920
2023-12-27,3440x1440,1861
2023-12-27,320x712,1794
2023-12-27,424x942,1736
2023-12-27,360x772,1632
2023-12-27,360x825,1621
2023-12-27,360x820,1534
2023-12-27,1792x1120,1519
2023-12-27,834x1112,1497
2023-12-27,800x1280,1325
2023-12-27,1707x1067,1071
2023-12-27,1360x768,1037
2023-12-27,2560x1080,1030
2023-12-27,2240x1260,1009
2023-12-26,800x600,73552
2023-12-26,390x844,58977
2023-12-26,1920x1080,54303
2023-12-26,414x896,27829
2023-12-26,1536x864,27183
2023-12-26,360x800,26812
2023-12-26,375x812,23273
2023-12-26,412x915,21135
2023-12-26,1366x768,19706
2023-12-26,393x852,19353
2023-12-26,428x926,17564
2023-12-26,1440x900,17121
2023-12-26,393x873,15905
2023-12-26,430x932,15360
2023-12-26,375x667,14694
2023-12-26,1280x720,13191
2023-12-26,360x780,11737
2023-12-26,2560x1440,9758
2023-12-26,412x892,8739
2023-12-26,384x854,7152
2023-12-26,810x1080,6759
2023-12-26,385x854,6731
2023-12-26,1024x768,6375
2023-12-26,393x851,5964
2023-12-26,768x1024,5695
2023-12-26,1280x800,5657
2023-12-26,1600x900,4775
