date,browser,os,visits
2023-12-04,Amazon Silk,Android,952
2023-12-04,YaBrowser,Windows,941
2023-12-04,(not set),(not set),646
2023-12-04,Samsung Internet,Linux,505
2023-12-04,Edge,Macintosh,467
2023-12-04,Opera Mini,(not set),392
2023-12-04,Safari,Linux,378
2023-12-04,Internet Explorer,Windows,317
2023-12-04,Mozilla Compatible Agent,Android,308
2023-12-04,YaBrowser,Android,285
2023-12-04,Edge,Linux,242
2023-12-04,Opera,Macintosh,229
2023-12-04,Whale Browser,Android,220
2023-12-04,UC Browser,Android,153
2023-12-04,Whale Browser,Windows,150
2023-12-04,Android Runtime,Android,132
2023-12-03,Chrome,Android,193933
2023-12-03,Safari,iOS,162547
2023-12-03,Chrome,Windows,119581
2023-12-03,Safari,Macintosh,49995
2023-12-03,Edge,Windows,37606
2023-12-03,Chrome,Macintosh,34994
2023-12-03,Chrome,iOS,23770
2023-12-03,Chrome,Chrome OS,19176
2023-12-03,Android Webview,Android,16901
2023-12-03,Chrome,Linux,15158
2023-12-03,Safari (in-app),iOS,15069
2023-12-03,Samsung Internet,Android,14870
2023-12-03,Firefox,Windows,14369
2023-12-03,Opera,Windows,3702
2023-12-03,Firefox,Macintosh,3148
2023-12-03,Firefox,Linux,2103
2023-12-03,Mozilla Compatible Agent,Macintosh,2025
2023-12-03,Firefox,Android,1833
2023-12-03,Opera,Android,1230
2023-12-03,Edge,Android,1176
2023-12-03,Amazon Silk,Android,1159
2023-12-03,YaBrowser,Windows,874
2023-12-03,Samsung Internet,Linux,569
2023-12-03,Safari,Linux,384
2023-12-03,Opera Mini,(not set),360
2023-12-03,YaBrowser,Android,341
2023-12-03,(not set),(not set),321
2023-12-03,Mozilla Compatible Agent,Android,277
2023-12-03,Edge,Macintosh,260
2023-12-03,Whale Browser,Android,176
2023-12-03,UC Browser,Android,161
2023-12-03,Edge,Linux,137
2023-12-03,Whale Browser,Windows,133
2023-12-03,Opera,Macintosh,130
2023-12-03,Internet Explorer,Windows,124
2023-12-03,YaBrowser,iOS,106
2023-12-02,Chrome,Android,224563
2023-12-02,Safari,iOS,182706
2023-12-02,Chrome,Windows,116671
2023-12-02,Safari,Macintosh,42607
2023-12-02,Edge,Windows,31642
2023-12-02,Chrome,iOS,26860
2023-12-02,Chrome,Macintosh,24618
2023-12-02,Android Webview,Android,19490
2023-12-02,Chrome,Linux,18604
2023-12-02,Samsung Internet,Android,18506
2023-12-02,Safari (in-app),iOS,16280
2023-12-02,Chrome,Chrome OS,14504
2023-12-02,Firefox,Windows,13439
2023-12-02,Opera,Windows,3576
2023-12-02,Firefox,Macintosh,2875
2023-12-02,Mozilla Compatible Agent,Macintosh,2159
2023-12-02,Firefox,Android,2017
2023-12-02,Firefox,Linux,1991
2023-12-02,Edge,Android,1501
