date,page_title,event_label,file_name,page,total_events
2024-01-04,"National Interest Electric Transmission Corridor Designation Process | Department of Energy",file_download,/sites/default/files/2023-12/2023-12-15%20gdo%20nietc%20final%20guidance%20document.pdf,www.energy.gov/gdo/national-interest-electric-transmission-corridor-designation-process,34
2024-01-04,"Cybersecurity Capability Maturity Model (C2M2) | Department of Energy",file_download,/sites/default/files/2022-06/c2m2%20version%202.1%20june%202022.pdf,www.energy.gov/ceser/cybersecurity-capability-maturity-model-c2m2,33
2024-01-04,ttsl - Bonneville Power Administration,file_download,/tx_availability/ttsl/ttsl_byhour_beg07.xls,www.bpa.gov/energy-and-services/transmission/ttsl,33
2024-01-04,"Quarterly Solar Industry Update | Department of Energy",file_download,/docs/fy24osti/88026.pdf,www.energy.gov/eere/solar/quarterly-solar-industry-update,31
2024-01-04,Bonneville Purchasing Instructions - Bonneville Power Administration,file_download,/-/media/aep/customers-and-contractors/bpi/bpi-22-1-parts-1-35.pdf,www.bpa.gov/energy-and-services/customers-and-contractors/bonneville-purchasing-instructions,30
2024-01-04,"Stockpile Stewardship and Management Plan (SSMP) | Department of Energy",file_download,/sites/default/files/2023-11/fy24ssmp_final_november_2023_0.pdf,www.energy.gov/nnsa/articles/stockpile-stewardship-and-management-plan-ssmp,29
2024-01-04,"ALRD – Assistance for Latest and Zero Building Energy Code Adoption (Sec. 50131) for States and Territories | Department of Energy",file_download,/sites/default/files/2023-11/ira-codes-program-alrd_11-17-23_mod0002.pdf,www.energy.gov/scep/articles/alrd-assistance-latest-and-zero-building-energy-code-adoption-sec-50131-states-and,28
2024-01-04,"COVID-19 Workplace Safety Framework | Department of Energy",file_download,/sites/default/files/2023-05/doe-covid-19-workplace-safety-framework-05-26-23_0.pdf,www.energy.gov/covid/articles/covid-19-workplace-safety-framework,28
2024-01-04,"Document Center for LNG Contracts | Department of Energy",file_download,/sites/default/files/2024-01/delfin%20gunvor%20doe%20filing%20spa%202.pdf,www.energy.gov/fecm/articles/document-center-lng-contracts,28
2024-01-04,"Department of Energy Acquisition Guide | Department of Energy",file_download,/sites/default/files/2023-12/fy24_acquisition_guide_fy2024_v4.pdf,www.energy.gov/management/articles/department-energy-acquisition-guide,26
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program | Department of Energy",file_download,/sites/default/files/2023-10/101823_grip-overview-fact-sheet.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program,26
2024-01-04,"November 20 Grid Resilience and Innovation Partnerships (GRIP) Program Second Round Funding Webinar | Department of Energy",file_download,/sites/default/files/2023-11/november%2020%20grip%20foa%20second%20round%20kickoff%20webinar%20presentation%20slides%20508%20compliant.pdf,www.energy.gov/gdo/events/november-20-grid-resilience-and-innovation-partnerships-grip-program-second-round,26
2024-01-04,"Weatherization Memorandum 120: WAP Bipartisan Infrastructure Law Annual Guidance Implementation and WPN Numbering | Department of Energy",file_download,/sites/default/files/2023-12/wap-memo-120_122123.pdf,www.energy.gov/scep/wap/articles/weatherization-memorandum-120-wap-bipartisan-infrastructure-law-annual-guidance,25
2024-01-04,"Acquisition Forecast | Department of Energy",file_download,/sites/default/files/2023-12/osdbu%20acquisition%20forecast_december%202023_1.xlsx,www.energy.gov/osdbu/acquisition-forecast,24
2024-01-04,"Air-Source Heat Pumps | Department of Energy",file_download,/sites/default/files/2021-11/shutterstock_622693838%20%5bconverted%5d.jpg,www.energy.gov/energysaver/air-source-heat-pumps,24
2024-01-04,"Homeowner’s Guide to the Federal Tax Credit for Solar Photovoltaics | Department of Energy",file_download,/pub/taxpros/fs-2022-40.pdf,www.energy.gov/eere/solar/homeowners-guide-federal-tax-credit-solar-photovoltaics,24
2024-01-04,"Homeowner’s Guide to the Federal Tax Credit for Solar Photovoltaics | Department of Energy",file_download,/pub/irs-pdf/i5695.pdf,www.energy.gov/eere/solar/homeowners-guide-federal-tax-credit-solar-photovoltaics,23
2024-01-04,"How Maglev Works | Department of Energy",file_download,/sites/default/files/diagram-final.jpg,www.energy.gov/articles/how-maglev-works,23
2024-01-04,"Weatherization Program Notice BIL-5: BIL Average Cost Per Dwelling Unit and Allowable Use of Funds Update | Department of Energy",file_download,/sites/default/files/2023-12/wpn-bil-5-update-2023.pdf,www.energy.gov/scep/wap/articles/weatherization-program-notice-bil-5-bil-average-cost-dwelling-unit-and-0,23
2024-01-04,"48(e) Frequently Asked Questions | Department of Energy",file_download,/sites/default/files/2023-11/48%28e%29_faqs_v2.pdf,www.energy.gov/justice/articles/48e-frequently-asked-questions,21
2024-01-04,"Electrolyzer Installation Webinar | Department of Energy",file_download,/sites/default/files/2023-11/2-01-case-study-brophy.pdf,www.energy.gov/eere/fuelcells/electrolyzer-installation-webinar,21
2024-01-04,Explore a Career at BPA - Bonneville Power Administration,file_download,/-/media/aep/careers/internal-announcements/2024-bid-list-application-links.pdf,www.bpa.gov/about/careers/explore-a-career-at-bpa,21
2024-01-04,"NNSA's DEMO pay system compared to the General Schedule | Department of Energy",file_download,/sites/default/files/2022-01/2022%20nnsa%20pay%20tables.pdf,www.energy.gov/nnsa/nnsas-demo-pay-system-compared-general-schedule,21
2024-01-04,"The U.S. National Blueprint for Transportation Decarbonization: A Joint Strategy to Transform Transportation | Department of Energy",file_download,/sites/default/files/2023-01/the-us-national-blueprint-for-transportation-decarbonization.pdf,www.energy.gov/eere/us-national-blueprint-transportation-decarbonization-joint-strategy-transform-transportation,21
2024-01-04,"Weatherization Assistance Program Fact Sheet | Department of Energy",file_download,/sites/default/files/2023-08/2023-wap-fact-sheet.pdf,www.energy.gov/scep/wap/articles/weatherization-assistance-program-fact-sheet,21
2024-01-04,"Energy Department Releases Guidance to Identify High-Priority Areas for Transmission Development | Department of Energy",file_download,/sites/default/files/2023-12/2023-12-15%20gdo%20nietc%20final%20guidance%20document.pdf,www.energy.gov/gdo/articles/energy-department-releases-guidance-identify-high-priority-areas-transmission,20
2024-01-04,"Energy Saver Guide: Tips on Saving Money and Energy at Home | Department of Energy",file_download,/sites/default/files/2022-08/energy-saver-guide-2022.pdf,www.energy.gov/energysaver/energy-saver-guide-tips-saving-money-and-energy-home,20
2024-01-04,"Home Energy Rebates Programs Guidance | Department of Energy",file_download,/sites/default/files/2023-10/home-energy-rebate-administrative-and-legal-requirements-document_10-13-2023.pdf,www.energy.gov/scep/home-energy-rebates-programs-guidance,20
2024-01-04,"EECBG Program Formula Grant Application Hub | Department of Energy",file_download,/sites/default/files/2023-01/iija%20%2840552%29%20eecbg%20program_attachment%201a.%20_local%20govt.%20allocations_final.pdf,www.energy.gov/scep/eecbg-program-formula-grant-application-hub,19
2024-01-04,"Energy Saver History Timeline: Refrigeration and Refrigerators | Department of Energy",file_download,/sites/default/files/2023-03/1920s%20ice%20box.jpg,www.energy.gov/energysaver/energy-saver-history-timeline-refrigeration-and-refrigerators,19
2024-01-04,"FY 2024 Budget Justification | Department of Energy",file_download,/sites/default/files/2023-06/doe-fy-2024-budget-vol-1-nnsa-v5.pdf,www.energy.gov/cfo/articles/fy-2024-budget-justification,19
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program Projects | Department of Energy",file_download,/sites/default/files/2023-12/doe_grip_1083_sumter%20electric%20cooperative%2c%20inc.%20dba%20seco%20energy%20draft_v4_release_508.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program-projects,19
2024-01-04,"Home Efficiency Rebates Program: Sample Application Responses and Guidance | Department of Energy",file_download,/sites/default/files/2023-12/home-efficiency-rebates-sample-application.pdf,www.energy.gov/scep/slsc/home-energy-rebate-program/articles/home-efficiency-rebates-program-sample-application,19
2024-01-04,"Home Efficiency Rebates Retroactivity Fact Sheet and Eligibility Checklists | Department of Energy",file_download,/sites/default/files/2023-11/retroactivity-fact-sheet-checklists.pdf,www.energy.gov/scep/articles/home-efficiency-rebates-retroactivity-fact-sheet-and-eligibility-checklists,19
2024-01-04,"Jennifer M. Granholm | Department of Energy",file_download,/sites/default/files/2021-06/s1_granholm_5423.jpg,www.energy.gov/person/jennifer-m-granholm,19
2024-01-04,"Natural Ventilation | Department of Energy",file_download,/sites/default/files/2023-05/ventilation2387462785.jpg,www.energy.gov/energysaver/natural-ventilation,19
2024-01-04,"Tribal Clean Energy Funding Opportunities - Printable Flyer | Department of Energy",file_download,/sites/default/files/2024-01/2023.12.15%20ie%20funding%20opportunities%20weekly%20version.pdf,www.energy.gov/indianenergy/tribal-clean-energy-funding-opportunities-printable-flyer,19
2024-01-04,ttsl - Bonneville Power Administration,file_download,/tx_availability/ttsl/daily.xls,www.bpa.gov/energy-and-services/transmission/ttsl,19
2024-01-04,"EECBG Program Formula Grant Application Instructions | Department of Energy",file_download,/sites/default/files/2023-11/eecbg_application_instructions_2023.10.27.vf__0.pdf,www.energy.gov/scep/articles/eecbg-program-formula-grant-application-instructions,18
2024-01-04,"What Are Critical Materials and Critical Minerals? | Department of Energy",file_download,/sites/default/files/2023-07/doe-critical-material-assessment_07312023.pdf,www.energy.gov/cmm/what-are-critical-materials-and-critical-minerals,18
2024-01-04,"Adoption Readiness Levels (ARL): A Complement to TRL | Department of Energy",file_download,/sites/default/files/2023-06/carat-r10_6-2-23.pdf,www.energy.gov/technologytransitions/adoption-readiness-levels-arl-complement-trl,17
2024-01-04,"Electrolyzer Installation Webinar | Department of Energy",file_download,/sites/default/files/2023-11/1-02-case-study-anderson.pdf,www.energy.gov/eere/fuelcells/electrolyzer-installation-webinar,17
2024-01-04,"National Interest Electric Transmission Corridor Designation Process | Department of Energy",file_download,/sites/default/files/2023-12/2023-12-19%20gdo%20nietc%20guidance%20document%20fact%20sheet.pdf,www.energy.gov/gdo/national-interest-electric-transmission-corridor-designation-process,17
2024-01-04,"Organization Chart | Department of Energy",file_download,/sites/default/files/2022-03/doe%20org%20chart_march%202022%20realignment.pdf,www.energy.gov/organization-chart,17
2024-01-04,"Sustainable Aviation Fuel Grand Challenge Roadmap: Flight Plan for Sustainable Aviation Fuel Report | Department of Energy",file_download,/sites/default/files/2022-09/beto-saf-gc-roadmap-report-sept-2022.pdf,www.energy.gov/eere/bioenergy/articles/sustainable-aviation-fuel-grand-challenge-roadmap-flight-plan-sustainable,17
2024-01-04,"About Community Benefits Plans | Department of Energy",file_download,/sites/default/files/2023-05/communitybenefitsplantemplate.docx,www.energy.gov/infrastructure/about-community-benefits-plans,16
2024-01-04,"DOE Industrial Decarbonization Roadmap | Department of Energy",file_download,/sites/default/files/2022-09/industrial%20decarbonization%20roadmap.pdf,www.energy.gov/industrial-technologies/doe-industrial-decarbonization-roadmap,16
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program | Department of Energy",file_download,/sites/default/files/2022-12/2022%20grip%20concept%20paper%20guidance%2012.14.22.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program,16
2024-01-04,"Land-Based Wind Market Report: 2023 Edition | Department of Energy",file_download,/sites/default/files/2023-08/land-based-wind-market-report-2023-edition.pdf,www.energy.gov/eere/wind/articles/land-based-wind-market-report-2023-edition,16
2024-01-04,"Qualifying Advanced Energy Project Credit (48C) Program | Department of Energy",file_download,/sites/default/files/2023-12/48c-faqs_v7_12.21.23_0.pdf,www.energy.gov/infrastructure/qualifying-advanced-energy-project-credit-48c-program,16
2024-01-04,"Sample Project Execution Plan | Department of Energy",file_download,/sites/default/files/2019/02/f60/cmrr-pei1_1.pdf,www.energy.gov/projectmanagement/articles/sample-project-execution-plan,16
2024-01-04,"State-Based Home Energy Efficiency Contractor Training Grants | Department of Energy",file_download,/sites/default/files/2023-10/ira-50123-alrd_published-modification_10-12-23.pdf,www.energy.gov/scep/state-based-home-energy-efficiency-contractor-training-grants,16
2024-01-04,"DOE Applicant Portal | Department of Energy",file_download,/forms/pdf_fill/sf256.pdf,www.energy.gov/applicant-portal,15
2024-01-04,Executives & Structure - Bonneville Power Administration,file_download,/-/media/aep/about/publications/general-documents/org-chart.pdf,www.bpa.gov/about/who-we-are/executives,15
2024-01-04,"FY 2024 Budget Justification | Department of Energy",file_download,/sites/default/files/2023-03/doe-fy-2024-budget-vol-4-eere-v2.pdf,www.energy.gov/cfo/articles/fy-2024-budget-justification,15
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program Projects | Department of Energy",file_download,/sites/default/files/2023-12/doe_grip_1107_xcel%20energy%20services%2c%20inc_v4_relese_for508.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program-projects,15
2024-01-04,"Our Organization and Employees | Department of Energy",file_download,/sites/default/files/2023-12/2023dec17-fecm-organization-chart.pdf,www.energy.gov/fecm/our-organization-and-employees,15
2024-01-04,"SERC Quick Guide | Department of Energy",file_download,/sites/default/files/2023-11/serc-quick-guide_0.pdf,www.energy.gov/scep/wap/articles/serc-quick-guide,15
2024-01-04,"ASHRAE Standard 62.2. Ventilation and Acceptable Indoor Air Quality in Low-Rise Residential Buildings - Building America Top Innovation | Department of Energy",file_download,/sites/default/files/2014/12/f19/ba_innovations_2014_ashrae%2062_2.pdf,www.energy.gov/eere/buildings/articles/ashrae-standard-622-ventilation-and-acceptable-indoor-air-quality-low-rise,14
2024-01-04,"Department of Energy Interim Conflict of Interest Policy Requirements for Financial Assistance | Department of Energy",file_download,/sites/default/files/2022-10/department%20of%20energy%20interim%20conflict%20of%20interest%20policy.pdf,www.energy.gov/management/department-energy-interim-conflict-interest-policy-requirements-financial-assistance,14
2024-01-04,"Financial Management Handbook | Department of Energy",file_download,/sites/default/files/2023-10/doe-financial-management-handbook-complete.pdf,www.energy.gov/cfo/financial-management-handbook,14
2024-01-04,"Search Results | Department of Energy",file_download,/sites/default/files/2015/11/f27/fcto_fuel_cells_fact_sheet.pdf,www.energy.gov/search/site?query=fuell%20cells%20fact%20sheet,14
2024-01-04,"The National Environmental Policy Act of 1969 | Department of Energy",file_download,/sites/default/files/2023-08/nepa%20reg%20amend%2006-2023.pdf,www.energy.gov/nepa/articles/national-environmental-policy-act-1969,14
2024-01-04,"Year in Review | Department of Energy",file_download,/sites/default/files/2023-12/2023%20year%20in%20review_0.pdf,www.energy.gov/em/year-review,14
2024-01-04,"ZERH Multifamily Version 2 | Department of Energy",file_download,/sites/default/files/2023-11/doe%20zerh%20multifamily%20national%20program%20requirements%20version%202.pdf,www.energy.gov/eere/buildings/zerh-multifamily-version-2,14
2024-01-04,"ZERH Single Family Version 2 | Department of Energy",file_download,/sites/default/files/2022-12/doe%20zerh%20v2%20national%20program%20requirements%20-%20dec%202022.pdf,www.energy.gov/eere/buildings/zerh-single-family-version-2,14
2024-01-04,"40 CFR 1500-1508: CEQ Regulations for Implementing the Procedural Provisions of NEPA (CEQ, 1978) (archived) | Department of Energy",file_download,/sites/default/files/nepa-40cfr1500_1508.pdf,www.energy.gov/nepa/articles/40-cfr-1500-1508-ceq-regulations-implementing-procedural-provisions-nepa-ceq-1978,13
2024-01-04,"Administrative and Legal Requirements Document - Energy Efficiency and Conservation Block Grant Program | Department of Energy",file_download,/sites/default/files/2023-11/eecbg_alrd_2023.10.27.vf_.pdf,www.energy.gov/scep/articles/administrative-and-legal-requirements-document-energy-efficiency-and-conservation,13
2024-01-04,"Consumer Guide to Recycling Codes Fact Sheet | Department of Energy",file_download,/sites/default/files/2021-12/es_consumerguide_recyclingcodes.pdf,www.energy.gov/energysaver/consumer-guide-recycling-codes-fact-sheet,13
2024-01-04,"Electrolyzer Installation Webinar | Department of Energy",file_download,/sites/default/files/2023-11/2-05-cost-analysis-acevedo.pdf,www.energy.gov/eere/fuelcells/electrolyzer-installation-webinar,13
2024-01-04,"FY 2024 Budget Justification | Department of Energy",file_download,/sites/default/files/2023-06/doe-fy2024-budget-in-brief-v5.pdf,www.energy.gov/cfo/articles/fy-2024-budget-justification,13
2024-01-04,"Federal Solar Tax Credits for Businesses | Department of Energy",file_download,/pub/irs-pdf/i3468.pdf,www.energy.gov/eere/solar/federal-solar-tax-credits-businesses,13
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program Projects | Department of Energy",file_download,/sites/default/files/2023-12/doe_grip_1022_holy%20cross%20energy_v4_release_508_0.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program-projects,13
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program Projects | Department of Energy",file_download,/sites/default/files/2023-12/doe_grip_1117_consumers%20energy%20draft%20fact_v4_release_508.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program-projects,13
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program | Department of Energy",file_download,/sites/default/files/2022-12/grid%20resilience%20utility%20and%20industry%20grants%20fact%20sheet%20%28december%202022%29.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program,13
2024-01-04,"Onsite Energy Program | Department of Energy",file_download,/sites/default/files/2024-01/doe_onsite_energy_program.pdf,www.energy.gov/eere/iedo/articles/onsite-energy-program,13
2024-01-04,"U.S. Department of Energy Releases 2023 Critical Materials Assessment to Evaluate Supply Chain Security for Clean Energy Technologies | Department of Energy",file_download,/sites/default/files/2023-07/doe-critical-material-assessment_07312023.pdf,www.energy.gov/eere/articles/us-department-energy-releases-2023-critical-materials-assessment-evaluate-supply,13
2024-01-04,"Weatherization Memorandum 121: Announce the Recipients of Program Year (PY) 2023 Sustainable Energy for Consumers (SERC) Awards | Department of Energy",file_download,/sites/default/files/2023-12/wap-memo-121_122123.pdf,www.energy.gov/scep/wap/articles/weatherization-memorandum-121-announce-recipients-program-year-py-2023,13
2024-01-04,"EECBG Program Formula Grant Application Hub | Department of Energy",file_download,/sites/default/files/2023-06/eecbg%20bil%20activity%20file.pdf,www.energy.gov/scep/eecbg-program-formula-grant-application-hub,12
2024-01-04,"EECBG Program Formula Grant Application Hub | Department of Energy",file_download,/sites/default/files/2023-10/eecbg-voucher-handbook_10.18.2023.pdf,www.energy.gov/scep/eecbg-program-formula-grant-application-hub,12
2024-01-04,"EHSS Organization Chart | Department of Energy",file_download,/sites/default/files/2023-12/ehss%20organizational%20chart%20-%20december%202023.pdf,www.energy.gov/ehss/articles/ehss-organization-chart,12
2024-01-04,"Electrolyzer Installation Webinar | Department of Energy",file_download,/sites/default/files/2023-11/2-02-safety-murphy.pdf,www.energy.gov/eere/fuelcells/electrolyzer-installation-webinar,12
2024-01-04,"Electrolyzer Installation Webinar | Department of Energy",file_download,/sites/default/files/2023-11/2-03-siting-ehrhart.pdf,www.energy.gov/eere/fuelcells/electrolyzer-installation-webinar,12
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program Projects | Department of Energy",file_download,/sites/default/files/2023-12/doe_grip_1014_peco%20energy%20company_v4_release_508.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program-projects,12
2024-01-04,"Grid Resilience and Innovation Partnerships (GRIP) Program Projects | Department of Energy",file_download,/sites/default/files/2023-12/doe_grip_1110_pacificorp_v4_release_508.pdf,www.energy.gov/gdo/grid-resilience-and-innovation-partnerships-grip-program-projects,12
2024-01-04,"Home Efficiency Rebates: Implementation Request for Proposals Guidance | Department of Energy",file_download,/sites/default/files/2023-12/homes-implementation-rfp-guidance.pdf,www.energy.gov/scep/slsc/home-energy-rebate-program/articles/home-efficiency-rebates-implementation-request,12
