date,language,visits
2023-12-17,Azerbaijani,11
2023-12-17,Burmese,11
2023-12-16,English,846561
2023-12-16,Spanish,15408
2023-12-16,Chinese,5383
2023-12-16,Russian,2319
2023-12-16,Indonesian,1579
2023-12-16,French,1406
2023-12-16,Korean,1134
2023-12-16,Portuguese,1010
2023-12-16,German,978
2023-12-16,Japanese,745
2023-12-16,Turkish,593
2023-12-16,Italian,494
2023-12-16,Arabic,468
2023-12-16,Vietnamese,437
2023-12-16,Hindi,406
2023-12-16,Polish,280
2023-12-16,Dutch,273
2023-12-16,(other),230
2023-12-16,Ukrainian,229
2023-12-16,Hebrew,173
2023-12-16,Thai,169
2023-12-16,Swedish,167
2023-12-16,Greek,104
2023-12-16,Danish,100
2023-12-16,Czech,98
2023-12-16,Romanian,91
2023-12-16,Norwegian Bokmål,77
2023-12-16,Finnish,76
2023-12-16,Persian,76
2023-12-16,Hungarian,68
2023-12-16,Slovak,63
2023-12-16,Croatian,49
2023-12-16,Serbian,39
2023-12-16,Bengali,37
2023-12-16,Bulgarian,36
2023-12-16,Central Khmer,33
2023-12-16,Slovenian,19
2023-12-16,Catalan,18
2023-12-16,Lithuanian,18
2023-12-16,Azerbaijani,15
2023-12-16,Afrikaans,13
2023-12-16,Gujarati,12
2023-12-16,Amharic,11
2023-12-15,English,1602008
2023-12-15,Spanish,24911
2023-12-15,Chinese,9325
2023-12-15,Russian,5011
2023-12-15,French,2796
2023-12-15,Portuguese,2533
2023-12-15,Korean,2147
2023-12-15,German,2098
2023-12-15,Japanese,1733
2023-12-15,Indonesian,1612
2023-12-15,Italian,999
2023-12-15,Turkish,953
2023-12-15,Vietnamese,618
2023-12-15,Dutch,518
2023-12-15,Arabic,493
2023-12-15,Polish,492
2023-12-15,Hindi,418
2023-12-15,Ukrainian,348
2023-12-15,Swedish,302
2023-12-15,Danish,210
2023-12-15,Thai,199
2023-12-15,Norwegian Bokmål,176
2023-12-15,Hebrew,161
2023-12-15,Czech,147
2023-12-15,Romanian,141
2023-12-15,(other),137
2023-12-15,Greek,135
2023-12-15,Hungarian,132
2023-12-15,Finnish,120
2023-12-15,Persian,89
2023-12-15,Slovak,78
2023-12-15,Croatian,72
2023-12-15,Serbian,55
2023-12-15,Bulgarian,51
2023-12-15,Bengali,44
2023-12-15,Slovenian,32
2023-12-15,Catalan,30
2023-12-15,Lithuanian,30
2023-12-15,Central Khmer,26
2023-12-15,Estonian,25
2023-12-15,Azerbaijani,18
2023-12-15,Gujarati,16
2023-12-15,Latvian,16
2023-12-15,Bosnian,14
2023-12-15,Malay,12
2023-12-15,Panjabi,12
2023-12-15,Irish,11
2023-12-14,English,1751743
2023-12-14,Spanish,26970
2023-12-14,Chinese,11604
2023-12-14,Russian,6929
2023-12-14,French,3280
2023-12-14,Korean,3279
2023-12-14,Japanese,2762
2023-12-14,German,2528
2023-12-14,Portuguese,2308
2023-12-14,Indonesian,1602
2023-12-14,Turkish,1435
2023-12-14,Italian,1124
2023-12-14,Dutch,642
2023-12-14,Arabic,630
2023-12-14,Vietnamese,626
2023-12-14,Polish,586
2023-12-14,Ukrainian,438
2023-12-14,Hindi,427
2023-12-14,Swedish,372
2023-12-14,Hebrew,271
2023-12-14,Thai,260
2023-12-14,Norwegian Bokmål,180
2023-12-14,Czech,177
2023-12-14,Danish,170
2023-12-14,Hungarian,166
2023-12-14,Greek,152
2023-12-14,Romanian,146
2023-12-14,Finnish,133
2023-12-14,(other),128
2023-12-14,Persian,79
2023-12-14,Croatian,73
2023-12-14,Slovak,72
2023-12-14,Serbian,60
2023-12-14,Bulgarian,56
2023-12-14,Bengali,44
2023-12-14,Latvian,41
2023-12-14,Catalan,39
2023-12-14,Lithuanian,39
2023-12-14,Central Khmer,38
2023-12-14,Slovenian,30
2023-12-14,Gujarati,18
2023-12-14,Azerbaijani,14
2023-12-14,Bosnian,14
2023-12-14,Uzbek,12
2023-12-14,Burmese,11
2023-12-14,Malay,11
2023-12-13,English,1812991
2023-12-13,Spanish,28859
