date,mobile_device,visits
2024-01-04,U705AA,42
2024-01-04,100071483,41
2024-01-04,LM-K400,41
2024-01-04,One 5G,41
2024-01-04,SM-A235M,41
2024-01-04,SM-G770U1,41
2024-01-04,SM-T878U,41
2024-01-04,KFFOWI,40
2024-01-04,Moto Z2,40
2024-01-04,Redmi Note 8 Pro,40
2024-01-04,SM-A137F,40
2024-01-04,SM-J337A,40
2024-01-04,SM-N960F,40
2024-01-04,SM-S911B,40
2024-01-04,SM-S901E,39
2024-01-04,STTM21VAPP,39
2024-01-04,TW102,39
2024-01-04,LM-X210APM,38
2024-01-04,SM-T597V,38
2024-01-04,X8Max,38
2024-01-04,m2303,38
2024-01-04,C200,37
2024-01-04,Edge Plus 2023,37
2024-01-04,N155DL,37
2024-01-04,RC545L,37
2024-01-04,SM-A032F,37
2024-01-04,SM-A135F,37
2024-01-04,SM-J327V,37
2024-01-04,SM-J337U,37
2024-01-04,SM-S327VL,37
2024-01-04,SM-T727A,37
2024-01-04,SM-T867U,37
2024-01-04,Z7540,37
2024-01-04,A507DL,36
2024-01-04,CPH2513,36
2024-01-04,Elite OctaMax,36
2024-01-04,MH-T6000,36
2024-01-04,SM-A115U1,36
2024-01-04,SM-G996B,36
2024-01-04,Stratus C5 Elite,36
2024-01-04,VS996,36
2024-01-04,2201117TG,35
2024-01-04,KFSOWI,35
2024-01-04,LM-X210CM,35
2024-01-04,SM-A736B,35
2024-01-04,SM-G930T,35
2024-01-04,SM-N970U1,35
2024-01-04,T781SPP,35
2024-01-04,TB-8505F,35
2024-01-04,TB-X606F,35
2024-01-04,Windows RT Tablet,35
2024-01-04,cp3705A,35
2024-01-04,5062W,34
2024-01-04,BF7,34
2024-01-04,IN2019,34
2024-01-04,K118,34
2024-01-04,M10,34
2024-01-04,P8,34
2024-01-04,SM-J260AZ,34
2024-01-04,SM-S908E,34
2024-01-04,T770B,34
2024-01-04,TB-J616F,34
2024-01-04,4188S,33
2024-01-04,EABF22206A,33
2024-01-04,IN2015,33
2024-01-04,SM-A346M,33
2024-01-04,U304AA,33
2024-01-04,moto e20,33
2024-01-04,100092980,32
2024-01-04,A502DL,32
2024-01-04,LGL355DL,32
2024-01-04,LM-V450,32
2024-01-04,M2006C3LG,32
2024-01-04,NE2215,32
2024-01-04,S6003L,32
2024-01-04,S62,32
2024-01-04,SM-A042F,32
2024-01-04,SM-A536B,32
2024-01-04,SM-F916U1,32
2024-01-04,SM-G930VL,32
2024-01-04,SM-J737U,32
2024-01-04,SM-N975F,32
2024-01-04,SM-N986B,32
2024-01-04,SM-T590,32
2024-01-04,T671G,32
2024-01-04,U325AC,32
2024-01-04,V22,32
2024-01-04,X8Ultra,32
2024-01-04,iPad Air (3rd gen),32
2024-01-04,LE2115,31
2024-01-04,LM-G850,31
2024-01-04,SM-G950F,31
2024-01-04,SM-M315F,31
2024-01-04,X10,31
2024-01-04,2109119DG,30
2024-01-04,CPH2185,30
2024-01-04,EA211005,30
2024-01-04,LE2125,30
2024-01-04,LM-V350,30
2024-01-04,MAR-LX3A,30
2024-01-04,RC555L,30
2024-01-04,SM-A032M,30
2024-01-04,SM-A226R,30
2024-01-04,SM-J327T1,30
2024-01-04,SM-J337VPP,30
2024-01-04,SM-N950F,30
2024-01-04,STK-LX3,30
2024-01-04,T790Z,30
2024-01-04,VS988,30
2024-01-04,C6930,29
2024-01-04,K88,29
2024-01-04,LML413DL,29
2024-01-04,SM-A235F,29
2024-01-04,SM-G930U,29
2024-01-04,SM-S727T,29
2024-01-04,TB125FU,29
2024-01-04,V350U,29
2024-01-04,VS501,29
2024-01-04,100043279,28
2024-01-04,HD60i,28
2024-01-04,SM-A225F,28
2024-01-04,SM-A225M,28
2024-01-04,SM-G965F,28
2024-01-04,SM-S908B,28
2024-01-04,iPad Air (5th gen),28
2024-01-04,8 V 5G UW,27
2024-01-04,BE2026,27
2024-01-04,LM-F100,27
2024-01-04,SM-A037M,27
2024-01-04,SM-A107F,27
2024-01-04,SM-G930F,27
2024-01-04,SM-G985F,27
2024-01-04,SM-T865V,27
2024-01-04,SM-T978U,27
2024-01-04,220333QAG,26
2024-01-04,4188O,26
2024-01-04,G10,26
2024-01-04,K-200,26
2024-01-04,LM-X220,26
2024-01-04,Redmi Note 9S,26
2024-01-04,SM-A015U,26
2024-01-04,SM-A045M,26
2024-01-04,SM-A205G,26
2024-01-04,SM-G935A,26
2024-01-04,SM-G935T,26
2024-01-04,SM-S727A,26
2024-01-04,X688B,26
2024-01-04,moto g(7) optimo (XT1952DL),26
2024-01-04,EA1002,25
2024-01-04,G61S,25
2024-01-04,GM1917,25
2024-01-04,KFRAPWI,25
2024-01-04,KI7,25
2024-01-04,L423DL,25
2024-01-04,M2006C3MG,25
2024-01-04,Moto G20,25
2024-01-04,SM-A336M,25
2024-01-04,SM-A346E,25
2024-01-04,SM-G891A,25
2024-01-04,SM-G991W,25
2024-01-04,SM-J727T,25
2024-01-04,SM-N980F,25
2024-01-04,T671O,25
2024-01-04,XT1021,25
2024-01-04,iPad Pro 10.5,25
2024-01-04,100011885,24
2024-01-04,2201117TL,24
2024-01-04,4188L,24
2024-01-04,CPH2417,24
2024-01-04,H932,24
2024-01-04,Moto G7 Plus,24
2024-01-04,SM-A045F,24
2024-01-04,SM-A146M,24
2024-01-04,iPad Air,24
2024-01-04,iPad mini (5th generation),24
2024-01-04,100044018P,23
2024-01-04,5004S,23
2024-01-04,9048S,23
2024-01-04,BE2011,23
2024-01-04,CPH2239,23
2024-01-04,CPH2269,23
2024-01-04,KI5k,23
2024-01-04,P00I,23
2024-01-04,R8,23
2024-01-04,SM-A015U1,23
2024-01-04,SM-A207F,23
2024-01-04,SM-A516U1,23
2024-01-04,SM-T280,23
2024-01-04,T609M,23
2024-01-04,1906,22
2024-01-04,C110,22
2024-01-04,CPH1909,22
2024-01-04,CPH2477,22
2024-01-04,HD1925,22
2024-01-04,LM-G820V,22
2024-01-04,LM-Q620,22
2024-01-04,MP260,22
2024-01-04,Moto e5 plus,22
2024-01-04,SM-A145F,22
2024-01-04,SM-A245M,22
2024-01-04,SM-G736U,22
2024-01-04,SM-G955F,22
2024-01-04,SM-S906E,22
2024-01-04,SM-S918W,22
2024-01-04,V2111,22
2024-01-04,100003561,21
2024-01-04,2107113SG,21
2024-01-04,BF6,21
2024-01-04,J9L,21
2024-01-04,LML414DL,21
2024-01-04,LML713DL,21
2024-01-04,M2007J20CG,21
2024-01-04,M2101K7BG,21
2024-01-04,Q710.FGN,21
2024-01-04,SM-A047F,21
2024-01-04,SM-A146P,21
2024-01-04,SM-A546B,21
2024-01-04,SM-F721B,21
2024-01-04,SM-G980F,21
2024-01-04,SM-J327T,21
2024-01-04,SM-T837V,21
2024-01-04,X669,21
2024-01-04,iPad Pro (11-inch) (3rd generation),21
2024-01-04,iPad Pro (12.9-inch) (5th generation),21
2024-01-04,iPad Pro 9.7 inch,21
2024-01-04,moto g(30),21
2024-01-04,2201116SG,20
2024-01-04,IN2025,20
2024-01-04,LM-X210(G),20
2024-01-04,Redmi Note 7,20
2024-01-04,SM-A035F,20
2024-01-04,SM-A202F,20
2024-01-04,SM-A725M,20
2024-01-04,SM-J737VPP,20
2024-01-04,SM-N985F,20
2024-01-04,SM-S901B,20
2024-01-04,SM-S916B,20
2024-01-04,TB-8705FS,20
2024-01-04,TB-X306F,20
2024-01-04,V2027,20
2024-01-04,X6516,20
2024-01-04,22101316G,19
2024-01-04,23021RAAEG,19
2024-01-04,6165S,19
2024-01-04,Astro 63R,19
2024-01-04,C300,19
2024-01-04,CPH2363,19
2024-01-04,ChromeCast,19
2024-01-04,LM-Q610(FGN),19
2024-01-04,LM211BL,19
2024-01-04,M2101K7BL,19
2024-01-04,Moto G (5) Plus,19
2024-01-04,Moto G6 Play,19
2024-01-04,Moto G9 Play,19
