date,mobile_device,visits
2023-12-20,SM-G973U,1199
2023-12-20,SM-G970U,1196
2023-12-20,SM-A326B,1177
2023-12-20,SM-G996U,1175
2023-12-20,SM-G781V,1116
2023-12-20,SM-G960U,1083
2023-12-19,iPhone,268754
2023-12-19,Chrome,221059
2023-12-19,Safari,106767
2023-12-19,Edge,85173
2023-12-19,ChromeBook,58383
2023-12-19,Firefox,19194
2023-12-19,iPad,10260
2023-12-19,(not set),9566
2023-12-19,SM-S901U,4539
2023-12-19,SM-S908U,4373
2023-12-19,SM-S918U,4150
2023-12-19,SM-G991U,3620
2023-12-19,SM-S911U,3171
2023-12-19,Pixel 7,2612
2023-12-19,SM-G998U,2520
2023-12-19,Pixel 6,2328
2023-12-19,Pixel 6a,2153
2023-12-19,Opera,2126
2023-12-19,SM-S906U,2122
2023-12-19,Pixel 7 Pro,2091
2023-12-19,SM-S916U,1853
2023-12-19,Firefox for Android,1798
2023-12-19,SM-A146U,1532
2023-12-19,SM-G973U,1424
2023-12-19,SM-G970U,1413
2023-12-19,SM-G996U,1372
2023-12-19,Pixel 6 Pro,1362
2023-12-19,SM-G781U,1354
2023-12-19,SM-A326B,1299
2023-12-19,SM-G781V,1238
2023-12-19,SM-G960U,1228
2023-12-18,iPhone,294340
2023-12-18,Chrome,225891
2023-12-18,Safari,126593
2023-12-18,Edge,93051
2023-12-18,ChromeBook,65656
2023-12-18,Firefox,20073
2023-12-18,iPad,11199
2023-12-18,(not set),10335
2023-12-18,SM-S901U,5206
2023-12-18,SM-S908U,5116
2023-12-18,SM-S918U,4698
2023-12-18,SM-G991U,4219
2023-12-18,SM-S911U,3593
2023-12-18,SM-G998U,2896
2023-12-18,Pixel 7,2891
2023-12-18,Pixel 6,2619
2023-12-18,SM-S906U,2465
2023-12-18,Pixel 6a,2412
2023-12-18,Pixel 7 Pro,2346
2023-12-18,Opera,2287
2023-12-18,SM-S916U,2166
2023-12-18,Firefox for Android,1895
2023-12-18,SM-G970U,1734
2023-12-18,SM-G973U,1612
2023-12-18,SM-A146U,1602
2023-12-18,SM-G996U,1562
2023-12-18,SM-G960U,1538
2023-12-18,Pixel 6 Pro,1532
2023-12-18,SM-G781V,1528
2023-12-18,SM-G781U,1452
2023-12-18,SM-A326B,1344
2023-12-18,SM-G975U,1109
2023-12-18,SM-G990U,1094
2023-12-18,iPhone 13,1053
2023-12-17,iPhone,263354
2023-12-17,Chrome,114295
2023-12-17,Safari,89367
2023-12-17,Edge,35381
2023-12-17,ChromeBook,16997
2023-12-17,Firefox,12440
2023-12-17,iPad,9759
2023-12-17,(not set),5665
2023-12-17,SM-S908U,4433
2023-12-17,SM-S901U,4189
2023-12-17,SM-S918U,3999
2023-12-17,SM-G991U,3493
2023-12-17,SM-S911U,3029
2023-12-17,Pixel 7,2566
2023-12-17,SM-G998U,2457
2023-12-17,Pixel 6,2313
2023-12-17,Pixel 6a,2160
2023-12-17,Pixel 7 Pro,2028
2023-12-17,Opera,1991
2023-12-17,SM-S906U,1900
2023-12-17,SM-S916U,1884
2023-12-17,Firefox for Android,1633
2023-12-17,SM-A146U,1480
2023-12-17,SM-G970U,1392
2023-12-17,Pixel 6 Pro,1358
2023-12-17,SM-G996U,1327
2023-12-17,SM-G973U,1319
2023-12-17,SM-G781U,1305
2023-12-17,SM-G781V,1160
2023-12-17,SM-G960U,1157
2023-12-17,SM-A326B,1082
2023-12-16,iPhone,239298
2023-12-16,Chrome,98294
2023-12-16,Safari,72633
2023-12-16,Edge,32046
