date,screen_resolution,visits
2024-01-04,1291x727,65
2024-01-04,1360x765,65
2024-01-04,1382x777,64
2024-01-04,1418x798,64
2024-01-04,385x811,64
2024-01-04,396x880,64
2024-01-04,600x960,64
2024-01-04,1384x779,63
2024-01-04,1478x831,63
2024-01-04,384x939,63
2024-01-04,1720x720,62
2024-01-04,2311x1230,62
2024-01-04,339x697,62
2024-01-04,1147x745,61
2024-01-04,1353x761,61
2024-01-04,393x808,61
2024-01-04,2304x1296,60
2024-01-04,346x692,60
2024-01-04,1092x613,59
2024-01-04,1242x699,59
2024-01-04,1334x750,59
2024-01-04,1336x752,59
2024-01-04,1444x813,59
2024-01-04,1564x1043,59
2024-01-04,407x904,59
2024-01-04,1024x600,58
2024-01-04,1616x909,58
2024-01-04,780x360,58
2024-01-04,1138x712,57
2024-01-04,1318x825,56
2024-01-04,1325x745,56
2024-01-04,1779x1000,56
2024-01-04,385x860,56
2024-01-04,985x554,56
2024-01-04,1095x730,55
2024-01-04,1270x715,55
2024-01-04,1427x951,55
2024-01-04,1920x1280,55
2024-01-04,1260x709,54
2024-01-04,1344x756,54
2024-01-04,1517x853,54
2024-01-04,1671x940,54
2024-01-04,2250x1500,54
2024-01-04,1216x811,53
2024-01-04,1440x3210,53
2024-01-04,1752x1033,53
2024-01-04,360x770,53
2024-01-04,412x919,53
2024-01-04,1123x632,52
2024-01-04,1436x808,52
2024-01-04,1241x698,51
2024-01-04,3072x864,51
2024-01-04,1130x636,50
2024-01-04,1289x725,50
2024-01-04,1313x739,50
2024-01-04,1525x858,50
2024-01-04,1672x872,50
2024-01-04,2752x1153,50
2024-01-04,1746x983,49
2024-01-04,1302x733,48
2024-01-04,1344x841,48
2024-01-04,1720x1440,48
2024-01-04,1799x778,48
2024-01-04,1920x1243,48
2024-01-04,1228x691,47
2024-01-04,1669x938,47
2024-01-04,970x1389,47
2024-01-04,1280x828,46
2024-01-04,1301x732,46
2024-01-04,1492x839,46
2024-01-04,1872x932,46
2024-01-04,393x830,46
2024-01-04,1362x766,45
2024-01-04,1745x981,45
2024-01-04,360x792,45
2024-01-04,1024x1280,44
2024-01-04,1152x648,44
2024-01-04,1728x1080,44
2024-01-04,377x795,44
2024-01-04,384x790,44
2024-01-04,1272x716,43
2024-01-04,1343x756,43
2024-01-04,360x757,43
2024-01-04,1139x640,42
2024-01-04,1371x771,42
2024-01-04,1412x795,42
2024-01-04,320x717,42
2024-01-04,360x756,42
2024-01-04,1562x879,41
2024-01-04,347x791,41
2024-01-04,400x889,41
2024-01-04,486x1052,41
2024-01-04,686x1098,41
2024-01-04,1093x614,40
2024-01-04,1168x657,40
2024-01-04,1181x664,40
2024-01-04,1231x693,40
2024-01-04,375x833,40
2024-01-04,393x875,40
2024-01-04,424x937,40
2024-01-04,444x1010,40
2024-01-04,857x384,40
2024-01-04,1249x703,39
2024-01-04,1402x789,39
2024-01-04,1696x954,39
2024-01-04,1731x973,39
2024-01-04,1901x1070,39
2024-01-04,376x800,39
2024-01-04,377x753,39
2024-01-04,377x858,39
2024-01-04,1120x630,38
2024-01-04,1307x735,38
2024-01-04,1472x828,38
2024-01-04,1600x901,38
2024-01-04,414x920,38
2024-01-04,598x718,38
2024-01-04,1208x680,37
2024-01-04,378x840,37
2024-01-04,590x736,37
2024-01-04,712x320,37
2024-01-04,1088x615,36
2024-01-04,1231x692,36
2024-01-04,1824x1026,36
2024-01-04,1175x661,35
2024-01-04,1210x681,35
2024-01-04,1229x820,35
2024-01-04,2134x1200,35
2024-01-04,854x385,35
2024-01-04,1020x635,34
2024-01-04,1033x581,34
2024-01-04,1106x622,34
2024-01-04,1232x448,34
2024-01-04,1334x889,34
2024-01-04,1677x943,34
2024-01-04,1920x968,34
2024-01-04,378x811,34
2024-01-04,402x1030,34
2024-01-04,557x891,34
2024-01-04,1155x650,33
2024-01-04,1201x676,33
2024-01-04,1264x711,33
2024-01-04,1664x936,33
2024-01-04,2195x915,33
2024-01-04,2328x1310,33
2024-01-04,412x797,33
2024-01-04,424x949,33
2024-01-04,824x384,33
2024-01-04,854x480,33
2024-01-04,892x412,33
2024-01-04,1050x590,32
2024-01-04,1298x730,32
2024-01-04,424x848,32
2024-01-04,458x732,32
2024-01-04,1192x1590,31
2024-01-04,1824x1216,31
2024-01-04,2195x1236,31
2024-01-04,240x320,31
2024-01-04,3072x1729,31
2024-01-04,360x748,31
2024-01-04,829x691,31
2024-01-04,915x515,31
2024-01-04,1085x611,30
2024-01-04,1537x960,30
2024-01-04,854x534,30
2024-01-04,1114x627,29
2024-01-04,1168x755,29
2024-01-04,1280x600,29
2024-01-04,1549x872,29
2024-01-04,1575x886,29
2024-01-04,1588x893,29
2024-01-04,346x736,29
2024-01-04,806x968,29
2024-01-04,883x412,29
2024-01-04,1088x612,28
2024-01-04,1133x638,28
2024-01-04,1173x660,28
2024-01-04,1199x674,28
2024-01-04,1229x768,28
2024-01-04,1280x1696,28
2024-01-04,1464x823,28
2024-01-04,2752x1548,28
2024-01-04,353x765,28
2024-01-04,1504x846,27
2024-01-04,1902x1070,27
2024-01-04,2293x960,27
2024-01-04,3128x1310,27
2024-01-04,432x864,27
2024-01-04,491x1091,27
2024-01-04,686x1143,27
2024-01-04,1007x601,26
2024-01-04,1147x645,26
2024-01-04,1152x2048,26
2024-01-04,1316x740,26
2024-01-04,1327x746,26
2024-01-04,1614x909,26
2024-01-04,1746x1091,26
2024-01-04,1920x1081,26
2024-01-04,1920x1440,26
2024-01-04,2176x1224,26
2024-01-04,2560x720,26
2024-01-04,320x534,26
2024-01-04,320x682,26
2024-01-04,346x749,26
2024-01-04,418x976,26
2024-01-04,501x1114,26
2024-01-04,640x320,26
2024-01-04,825x1318,26
2024-01-04,1024x666,25
2024-01-04,1068x600,25
2024-01-04,1143x686,25
2024-01-04,1178x663,25
2024-01-04,1480x924,25
2024-01-04,1656x932,25
2024-01-04,1664x1109,25
2024-01-04,360x840,25
2024-01-04,376x919,25
2024-01-04,640x360,25
2024-01-04,854x384,25
2024-01-04,910x511,25
2024-01-04,1085x610,24
2024-01-04,1090x613,24
2024-01-04,1209x680,24
2024-01-04,1423x949,24
2024-01-04,1506x848,24
2024-01-04,1604x902,24
2024-01-04,1685x1053,24
2024-01-04,1920x800,24
2024-01-04,1921x1080,24
2024-01-04,2731x1440,24
2024-01-04,360x747,24
2024-01-04,408x907,24
2024-01-04,610x976,24
2024-01-04,1031x580,23
2024-01-04,1080x720,23
2024-01-04,1191x670,23
2024-01-04,1197x673,23
2024-01-04,1397x873,23
2024-01-04,1440x1080,23
2024-01-04,1521x856,23
2024-01-04,1528x955,23
2024-01-04,1901x1069,23
2024-01-04,2049x1153,23
2024-01-04,2561x1441,23
2024-01-04,347x733,23
2024-01-04,424x895,23
2024-01-04,444x985,23
2024-01-04,911x512,23
2024-01-04,1102x620,22
2024-01-04,1111x625,22
2024-01-04,1137x640,22
2024-01-04,1171x659,22
2024-01-04,1193x671,22
2024-01-04,1220x762,22
2024-01-04,1419x798,22
2024-01-04,1513x851,22
2024-01-04,1797x1011,22
2024-01-04,1912x932,22
2024-01-04,363x725,22
2024-01-04,393x869,22
2024-01-04,424x946,22
2024-01-04,720x360,22
2024-01-04,900x1600,22
2024-01-04,1050x591,21
2024-01-04,1076x606,21
2024-01-04,1165x655,21
2024-01-04,1223x688,21
2024-01-04,1247x702,21
2024-01-04,1280x1440,21
2024-01-04,1314x739,21
2024-01-04,1456x819,21
2024-01-04,1467x825,21
2024-01-04,1646x1029,21
2024-01-04,324x720,21
2024-01-04,350x776,21
2024-01-04,414x888,21
2024-01-04,450x1000,21
2024-01-04,800x800,21
2024-01-04,869x412,21
2024-01-04,960x432,21
2024-01-04,1041x586,20
2024-01-04,1058x596,20
2024-01-04,1092x614,20
2024-01-04,1235x823,20
2024-01-04,1243x700,20
2024-01-04,1281x800,20
2024-01-04,1825x1027,20
2024-01-04,1970x1108,20
2024-01-04,2048x1536,20
2024-01-04,3200x1333,20
2024-01-04,354x788,20
2024-01-04,832x384,20
2024-01-04,853x480,20
2024-01-04,1045x588,19
2024-01-04,1056x594,19
2024-01-04,1154x649,19
2024-01-04,1238x696,19
2024-01-04,1240x697,19
2024-01-04,1350x689,19
2024-01-04,1505x1003,19
2024-01-04,1676x1048,19
2024-01-04,1706x959,19
2024-01-04,1708x961,19
2024-01-04,1862x1048,19
2024-01-04,2000x1125,19
2024-01-04,346x807,19
2024-01-04,376x877,19
2024-01-04,378x843,19
2024-01-04,385x790,19
2024-01-04,485x1103,19
2024-01-04,5120x2160,19
2024-01-04,854x683,19
2024-01-04,864x1536,19
2024-01-04,962x541,19
2024-01-04,1248x702,18
2024-01-04,1368x768,18
2024-01-04,1400x875,18
2024-01-04,1423x801,18
2024-01-04,1429x804,18
2024-01-04,1646x1098,18
2024-01-04,1856x1392,18
2024-01-04,2065x1162,18
2024-01-04,320x686,18
2024-01-04,320x886,18
2024-01-04,375x813,18
2024-01-04,378x819,18
2024-01-04,384x853,18
2024-01-04,873x393,18
2024-01-04,1059x596,17
2024-01-04,1095x616,17
2024-01-04,1152x768,17
2024-01-04,1158x651,17
2024-01-04,1184x666,17
2024-01-04,1197x674,17
2024-01-04,1248x832,17
2024-01-04,1252x704,17
2024-01-04,1260x840,17
2024-01-04,1313x821,17
2024-01-04,1366x720,17
2024-01-04,1442x811,17
2024-01-04,1510x850,17
2024-01-04,1747x982,17
2024-01-04,1768x992,17
2024-01-04,1812x1020,17
2024-01-04,1916x977,17
2024-01-04,2133x1200,17
2024-01-04,2246x1264,17
2024-01-04,2560x1920,17
2024-01-04,324x702,17
2024-01-04,421x935,17
2024-01-04,931x582,17
2024-01-04,956x538,17
2024-01-04,976x549,17
2024-01-04,993x559,17
2024-01-04,1016x572,16
2024-01-04,1053x592,16
2024-01-04,1078x674,16
2024-01-04,1080x675,16
2024-01-04,1097x617,16
2024-01-04,1122x631,16
2024-01-04,1129x635,16
2024-01-04,1188x668,16
2024-01-04,1230x692,16
2024-01-04,1265x712,16
2024-01-04,1280x853,16
2024-01-04,1291x726,16
2024-01-04,1312x738,16
2024-01-04,1334x834,16
2024-01-04,1376x1152,16
2024-01-04,1434x806,16
2024-01-04,1474x922,16
2024-01-04,1522x779,16
2024-01-04,1552x873,16
2024-01-04,1601x1001,16
2024-01-04,1807x1016,16
2024-01-04,1829x1030,16
2024-01-04,1920x910,16
2024-01-04,2112x1188,16
2024-01-04,3240x2160,16
2024-01-04,346x845,16
2024-01-04,400x640,16
2024-01-04,641x1024,16
2024-01-04,760x360,16
2024-01-04,902x1503,16
2024-01-04,970x546,16
2024-01-04,998x562,16
2024-01-04,1018x573,15
2024-01-04,1075x605,15
2024-01-04,1082x609,15
2024-01-04,1277x718,15
2024-01-04,1340x753,15
2024-01-04,1368x770,15
2024-01-04,1470x919,15
2024-01-04,1493x933,15
2024-01-04,1632x918,15
2024-01-04,1670x939,15
2024-01-04,1700x957,15
2024-01-04,1745x982,15
2024-01-04,1883x1060,15
2024-01-04,2208x1242,15
2024-01-04,230x285,15
2024-01-04,2560x2048,15
2024-01-04,2867x1200,15
2024-01-04,288x640,15
2024-01-04,320x820,15
2024-01-04,346x750,15
2024-01-04,377x670,15
2024-01-04,393x864,15
2024-01-04,414x897,15
2024-01-04,424x753,15
2024-01-04,424x965,15
2024-01-04,454x1008,15
2024-01-04,491x1064,15
2024-01-04,846x412,15
2024-01-04,900x1440,15
2024-01-04,1024x665,14
2024-01-04,1038x584,14
2024-01-04,1060x596,14
2024-01-04,1067x667,14
2024-01-04,1254x705,14
2024-01-04,1293x808,14
2024-01-04,1334x751,14
2024-01-04,1366x854,14
2024-01-04,1385x779,14
2024-01-04,1405x790,14
2024-01-04,1408x880,14
2024-01-04,1413x795,14
2024-01-04,1436x898,14
2024-01-04,1542x964,14
2024-01-04,1835x769,14
2024-01-04,1984x1116,14
2024-01-04,320x672,14
2024-01-04,4267x1200,14
2024-01-04,427x949,14
2024-01-04,500x800,14
2024-01-04,600x1000,14
2024-01-04,772x347,14
2024-01-04,837x377,14
2024-01-04,976x610,14
2024-01-04,1104x621,13
2024-01-04,1372x858,13
2024-01-04,1382x778,13
2024-01-04,1404x790,13
2024-01-04,1477x832,13
2024-01-04,1626x915,13
2024-01-04,1632x1020,13
2024-01-04,1639x864,13
2024-01-04,1663x936,13
2024-01-04,1762x992,13
2024-01-04,1835x1032,13
2024-01-04,1920x937,13
2024-01-04,2131x1199,13
2024-01-04,2144x1340,13
2024-01-04,2416x1359,13
2024-01-04,2458x1383,13
2024-01-04,270x600,13
2024-01-04,2753x1152,13
2024-01-04,320x715,13
2024-01-04,320x747,13
2024-01-04,342x760,13
2024-01-04,347x752,13
2024-01-04,360x879,13
2024-01-04,4096x2160,13
2024-01-04,458x766,13
2024-01-04,463x1002,13
2024-01-04,528x1174,13
2024-01-04,753x339,13
2024-01-04,878x494,13
2024-01-04,978x550,13
2024-01-04,1356x763,12
2024-01-04,1522x951,12
2024-01-04,1601x900,12
2024-01-04,1731x974,12
2024-01-04,1792x1008,12
2024-01-04,1792x1344,12
2024-01-04,1796x1010,12
2024-01-04,1829x1143,12
2024-01-04,1842x1036,12
2024-01-04,1897x1067,12
2024-01-04,1920x914,12
2024-01-04,1920x919,12
2024-01-04,1997x1332,12
2024-01-04,2266x1275,12
2024-01-04,252x560,12
2024-01-04,3277x1728,12
2024-01-04,393x699,12
2024-01-04,396x858,12
2024-01-04,450x1032,12
2024-01-04,463x1027,12
2024-01-04,485x1022,12
2024-01-04,524x655,12
2024-01-04,674x1078,12
2024-01-04,768x432,12
2024-01-04,823x1317,12
2024-01-04,864x1537,12
2024-01-04,924x1480,12
2024-01-04,928x522,12
2024-01-04,960x640,12
2024-01-04,1008x567,11
2024-01-04,1011x569,11
2024-01-04,1044x587,11
2024-01-04,1254x836,11
2024-01-04,1260x787,11
2024-01-04,1290x725,11
2024-01-04,1376x860,11
2024-01-04,1392x784,11
2024-01-04,1403x877,11
2024-01-04,1445x813,11
2024-01-04,1503x902,11
2024-01-04,1512x738,11
2024-01-04,1522x787,11
2024-01-04,1529x640,11
2024-01-04,1568x882,11
2024-01-04,1575x887,11
2024-01-04,1591x895,11
2024-01-04,1596x898,11
2024-01-04,1646x926,11
2024-01-04,1730x974,11
2024-01-04,1739x1087,11
2024-01-04,1795x1011,11
2024-01-04,1920x954,11
2024-01-04,1920x991,11
2024-01-04,2048x858,11
2024-01-04,2170x1221,11
2024-01-04,2256x1504,11
2024-01-04,2294x961,11
2024-01-04,2319x1305,11
2024-01-04,2371x1334,11
2024-01-04,2926x823,11
2024-01-04,3039x1272,11
2024-01-04,320x635,11
2024-01-04,3277x1372,11
2024-01-04,353x706,11
2024-01-04,356x569,11
2024-01-04,360x750,11
2024-01-04,403x645,11
2024-01-04,4096x1728,11
2024-01-04,640x1072,11
2024-01-04,806x360,11
2024-01-04,990x557,11
2024-01-04,1024x663,10
2024-01-04,1024x819,10
2024-01-04,1051x591,10
2024-01-04,1091x614,10
2024-01-04,1120x701,10
2024-01-04,1164x931,10
2024-01-04,1179x738,10
2024-01-04,1200x600,10
2024-01-04,1222x764,10
2024-01-04,1224x688,10
2024-01-04,1264x790,10
2024-01-04,1296x864,10
2024-01-04,1300x867,10
2024-01-04,1310x819,10
2024-01-04,1333x750,10
2024-01-04,1348x843,10
2024-01-04,1382x864,10
2024-01-04,1463x824,10
2024-01-04,1477x924,10
2024-01-04,1517x1012,10
2024-01-04,1552x970,10
2024-01-04,1579x986,10
2024-01-04,1685x949,10
2024-01-04,1702x942,10
2024-01-04,1715x1143,10
2024-01-04,1719x967,10
2024-01-04,1830x1030,10
2024-01-04,1856x1044,10
2024-01-04,1920x2160,10
2024-01-04,1951x1098,10
2024-01-04,2196x1235,10
2024-01-04,2206x924,10
2024-01-04,2307x1298,10
2024-01-04,2560x1270,10
2024-01-04,3018x1264,10
2024-01-04,320x427,10
2024-01-04,320x685,10
2024-01-04,3368x1250,10
2024-01-04,347x777,10
2024-01-04,376x831,10
2024-01-04,384x684,10
2024-01-04,400x867,10
2024-01-04,414x874,10
2024-01-04,420x934,10
2024-01-04,424x907,10
2024-01-04,437x973,10
2024-01-04,450x975,10
2024-01-04,534x894,10
2024-01-04,600x1334,10
2024-01-04,720x1280,10
2024-01-04,720x1281,10
2024-01-04,786x982,10
2024-01-04,837x471,10
2024-01-04,896x504,10
2024-01-04,938x412,10
2024-01-04,991x558,10
2024-01-04,0x0,9
2024-01-04,1000x600,9
2024-01-04,1020x574,9
2024-01-04,1025x576,9
2024-01-04,1046x589,9
2024-01-04,1076x605,9
2024-01-04,1090x726,9
2024-01-04,1148x646,9
2024-01-04,1177x662,9
2024-01-04,1182x739,9
2024-01-04,1201x751,9
2024-01-04,1203x752,9
2024-01-04,1204x803,9
2024-01-04,1211x757,9
2024-01-04,1250x704,9
2024-01-04,1289x726,9
2024-01-04,1320x880,9
2024-01-04,1352x761,9
2024-01-04,1366x769,9
2024-01-04,1402x876,9
2024-01-04,1418x887,9
2024-01-04,1423x889,9
2024-01-04,1440x2561,9
2024-01-04,1461x914,9
2024-01-04,1464x824,9
2024-01-04,1467x917,9
2024-01-04,1470x920,9
2024-01-04,1474x750,9
2024-01-04,1497x842,9
2024-01-04,1498x843,9
2024-01-04,1523x856,9
2024-01-04,1536x1728,9
2024-01-04,1556x973,9
2024-01-04,1569x883,9
2024-01-04,1581x890,9
2024-01-04,1585x892,9
2024-01-04,1600x1024,9
2024-01-04,1642x1026,9
2024-01-04,1666x937,9
2024-01-04,1715x1072,9
2024-01-04,1728x1152,9
2024-01-04,1778x1001,9
2024-01-04,1800x1013,9
2024-01-04,1846x1038,9
2024-01-04,1876x1173,9
2024-01-04,1920x1018,9
2024-01-04,1920x952,9
2024-01-04,1925x1083,9
2024-01-04,1940x1091,9
2024-01-04,2082x1171,9
2024-01-04,2134x900,9
2024-01-04,2138x1203,9
2024-01-04,2152x1211,9
2024-01-04,2235x1257,9
2024-01-04,2286x1286,9
2024-01-04,2341x1235,9
2024-01-04,2347x1320,9
2024-01-04,2432x1368,9
2024-01-04,2439x1372,9
2024-01-04,2486x1399,9
2024-01-04,2503x1048,9
2024-01-04,2560x800,9
2024-01-04,2926x1235,9
2024-01-04,3073x1728,9
2024-01-04,3073x864,9
2024-01-04,352x784,9
2024-01-04,353x725,9
2024-01-04,367x814,9
2024-01-04,374x1018,9
2024-01-04,388x864,9
2024-01-04,412x618,9
2024-01-04,412x906,9
2024-01-04,537x645,9
2024-01-04,842x674,9
2024-01-04,910x512,9
2024-01-04,942x530,9
2024-01-04,992x558,9
2024-01-04,1001x563,8
2024-01-04,1006x412,8
2024-01-04,1024x615,8
2024-01-04,1024x641,8
2024-01-04,1025x820,8
2024-01-04,1029x686,8
2024-01-04,1050x657,8
2024-01-04,1143x858,8
