date,browser,os,visits
2023-12-17,YaBrowser,Macintosh,221
2023-12-17,SeaMonkey,Windows,212
2023-12-17,Aloha Browser,Android,194
2023-12-17,Phoenix Browser,Android,178
2023-12-17,Meta Quest Browser,Linux,176
2023-12-17,Mozilla Compatible Agent,Tizen,154
2023-12-17,Iron,iOS,130
2023-12-17,(not set),Windows,125
2023-12-17,Chrome,(not set),109
2023-12-16,Safari,iOS,12946325
2023-12-16,Chrome,Android,6347164
2023-12-16,Chrome,Windows,3362021
2023-12-16,Chrome,iOS,1666723
2023-12-16,Safari,Macintosh,1649447
2023-12-16,Edge,Windows,1421177
2023-12-16,Safari (in-app),iOS,1048029
2023-12-16,Chrome,Macintosh,942552
2023-12-16,Chrome,Linux,731188
2023-12-16,Samsung Internet,Android,599116
2023-12-16,Android Webview,Android,486948
2023-12-16,Firefox,Windows,349172
2023-12-16,Chrome,Chrome OS,297939
2023-12-16,Firefox,Macintosh,87366
2023-12-16,Firefox,Android,69370
2023-12-16,Amazon Silk,Android,64421
2023-12-16,Firefox,Linux,49748
2023-12-16,Edge,Android,47170
2023-12-16,Opera,Windows,43039
2023-12-16,(not set),(not set),31769
2023-12-16,Mozilla Compatible Agent,Macintosh,20334
2023-12-16,Opera,Android,20180
2023-12-16,Samsung Internet,Linux,13836
2023-12-16,Internet Explorer,Windows,11847
2023-12-16,Edge,Linux,9808
2023-12-16,Safari,Linux,7391
