date,language,visits
2023-12-19,Russian,107091
2023-12-19,Portuguese,105724
2023-12-19,Korean,79177
2023-12-19,Turkish,56107
2023-12-19,Italian,54813
2023-12-19,Arabic,37793
2023-12-19,Dutch,36452
2023-12-19,Vietnamese,29444
2023-12-19,Polish,28412
2023-12-19,Swedish,22294
2023-12-19,Indonesian,20591
2023-12-19,Ukrainian,15491
2023-12-19,Danish,14050
2023-12-19,Norwegian Bokmål,12852
2023-12-19,Thai,11619
2023-12-19,Hebrew,11340
2023-12-19,(other),10579
2023-12-19,Czech,9748
2023-12-19,Greek,9331
2023-12-19,Hungarian,8601
2023-12-19,Finnish,8577
2023-12-19,Romanian,7026
2023-12-19,Catalan,6571
2023-12-19,Persian,5570
2023-12-19,Slovak,5220
2023-12-19,Croatian,3993
2023-12-19,Hindi,3271
2023-12-19,Bulgarian,2640
2023-12-19,Serbian,2266
2023-12-19,Slovenian,2143
2023-12-19,Lithuanian,1764
2023-12-19,Latvian,1179
2023-12-19,Estonian,1129
2023-12-19,Uzbek,956
2023-12-19,Georgian,847
2023-12-19,Azerbaijani,785
2023-12-19,Malay,712
2023-12-19,Bosnian,693
2023-12-19,Bengali,653
2023-12-19,Albanian,616
2023-12-19,Central Khmer,522
2023-12-19,Marathi,375
2023-12-19,Macedonian,373
2023-12-19,Panjabi,371
2023-12-19,Afrikaans,349
2023-12-19,Gujarati,341
2023-12-19,Icelandic,337
2023-12-19,Burmese,325
2023-12-19,Tamil,293
2023-12-19,Amharic,286
2023-12-19,Telugu,275
2023-12-19,Galician,271
2023-12-19,Basque,238
2023-12-19,Urdu,200
2023-12-19,Malayalam,194
2023-12-19,Mongolian,159
2023-12-19,Samoan,158
2023-12-19,Corsican,157
2023-12-19,Armenian,152
2023-12-19,Kannada,151
2023-12-19,Irish,142
2023-12-19,Welsh,130
2023-12-19,Belarusian,118
2023-12-19,Nepali,107
2023-12-19,Norwegian,104
2023-12-19,Tonga,94
2023-12-19,Somali,93
2023-12-19,Kazakh,81
2023-12-19,Akan,75
2023-12-19,Igbo,75
2023-12-19,Swahili,70
2023-12-19,Tagalog,61
2023-12-19,Lao,59
2023-12-19,Tigrinya,57
2023-12-19,Sinhala,53
2023-12-19,Maori,48
2023-12-19,Norwegian Nynorsk,48
2023-12-19,Yoruba,44
2023-12-19,Haitian,43
2023-12-19,Gaelic,41
2023-12-19,Pushto,36
2023-12-19,Ido,32
2023-12-19,Esperanto,30
2023-12-19,Tibetan,30
2023-12-19,Oriya,27
2023-12-19,Kirghiz,24
2023-12-19,Oromo,23
2023-12-19,Latin,20
2023-12-19,Divehi,19
2023-12-19,Kashmiri,19
2023-12-19,Luxembourgish,19
2023-12-19,Kinyarwanda,18
2023-12-19,Shona,17
2023-12-19,Faroese,16
2023-12-19,Ganda,16
2023-12-19,Yiddish,16
2023-12-19,Breton,15
2023-12-19,Sanskrit,15
2023-12-19,Maltese,14
2023-12-19,Turkmen,14
2023-12-19,Assamese,12
2023-12-19,Venda,11
2023-12-19,Wolof,11
2023-12-19,Zulu,11
2023-12-18,English,46622896
2023-12-18,Spanish,2382937
2023-12-18,Chinese,328719
2023-12-18,French,196874
2023-12-18,German,128710
2023-12-18,Portuguese,112518
2023-12-18,Japanese,108965
2023-12-18,Russian,103340
2023-12-18,Korean,80094
2023-12-18,Turkish,59266
2023-12-18,Italian,56509
2023-12-18,Arabic,36189
2023-12-18,Dutch,35114
2023-12-18,Vietnamese,29424
2023-12-18,Polish,28766
2023-12-18,Swedish,22323
2023-12-18,Indonesian,20996
2023-12-18,Ukrainian,16321
2023-12-18,Danish,13828
2023-12-18,Norwegian Bokmål,12900
2023-12-18,Thai,11856
2023-12-18,Hebrew,11786
2023-12-18,Czech,10033
2023-12-18,Greek,9811
2023-12-18,(other),9358
2023-12-18,Finnish,9151
2023-12-18,Hungarian,8901
2023-12-18,Catalan,7194
2023-12-18,Romanian,7073
2023-12-18,Persian,6268
2023-12-18,Slovak,5428
2023-12-18,Croatian,3781
2023-12-18,Hindi,3151
2023-12-18,Bulgarian,2606
2023-12-18,Serbian,2407
2023-12-18,Slovenian,2048
2023-12-18,Lithuanian,1830
2023-12-18,Estonian,1163
2023-12-18,Latvian,1159
2023-12-18,Uzbek,1033
2023-12-18,Georgian,893
2023-12-18,Malay,757
2023-12-18,Azerbaijani,749
2023-12-18,Bosnian,642
2023-12-18,Bengali,615
2023-12-18,Central Khmer,594
2023-12-18,Albanian,529
2023-12-18,Panjabi,434
2023-12-18,Icelandic,414
2023-12-18,Marathi,392
2023-12-18,Gujarati,390
2023-12-18,Afrikaans,324
2023-12-18,Macedonian,310
2023-12-18,Tamil,300
2023-12-18,Amharic,290
2023-12-18,Burmese,283
2023-12-18,Galician,258
2023-12-18,Basque,249
2023-12-18,Telugu,240
2023-12-18,Urdu,203
2023-12-18,Mongolian,198
2023-12-18,Malayalam,163
2023-12-18,Armenian,160
2023-12-18,Corsican,159
2023-12-18,Irish,145
2023-12-18,Welsh,141
2023-12-18,Kannada,139
2023-12-18,Samoan,128
2023-12-18,Norwegian,121
2023-12-18,Nepali,110
2023-12-18,Tonga,106
2023-12-18,Belarusian,103
2023-12-18,Somali,89
2023-12-18,Swahili,87
2023-12-18,Akan,69
2023-12-18,Lao,66
2023-12-18,Kazakh,65
2023-12-18,Sinhala,65
2023-12-18,Gaelic,64
2023-12-18,Igbo,61
2023-12-18,Tigrinya,54
2023-12-18,Tagalog,53
2023-12-18,Haitian,51
2023-12-18,Maori,49
2023-12-18,Norwegian Nynorsk,49
2023-12-18,Tibetan,38
2023-12-18,Assamese,37
2023-12-18,Esperanto,37
2023-12-18,Yoruba,36
2023-12-18,Oriya,34
2023-12-18,Pushto,34
2023-12-18,Oromo,32
2023-12-18,Ido,30
2023-12-18,Shona,30
2023-12-18,Faroese,27
