date,language,visits
2023-12-08,Faroese,23
2023-12-08,Ganda,22
2023-12-08,Ido,22
2023-12-08,Oromo,21
2023-12-08,Yiddish,21
2023-12-08,Kinyarwanda,18
2023-12-08,Divehi,17
2023-12-08,Luxembourgish,17
2023-12-08,Serbo-Croatian,17
2023-12-08,Aragonese,14
2023-12-08,Shona,14
2023-12-08,Quechua,13
2023-12-08,Turkmen,13
2023-12-08,Wolof,13
2023-12-08,Assamese,12
2023-12-08,Hausa,12
2023-12-08,Kirghiz,11
2023-12-08,Maltese,10
2023-12-08,Uighur,10
2023-12-08,Venda,10
2023-12-08,Dzongkha,9
2023-12-08,Sanskrit,9
2023-12-08,Ewe,8
2023-12-08,Romansh,8
2023-12-08,Kikuyu,7
2023-12-08,Ossetian,7
2023-12-08,Zulu,7
2023-12-08,Breton,6
2023-12-08,Sindhi,5
2023-12-08,Tajik,5
2023-12-08,Bashkir,4
2023-12-08,Interlingua,4
2023-12-08,Kurdish,4
2023-12-08,Western Frisian,4
2023-12-08,Bambara,3
2023-12-08,Chuvash,3
2023-12-08,Manx,3
2023-12-08,Tswana,3
2023-12-08,Twi,3
2023-12-08,Xhosa,3
2023-12-08,Inuktitut,2
2023-12-08,Javanese,2
2023-12-08,Kalaallisut,2
2023-12-08,Malagasy,2
2023-12-08,Northern Sami,2
2023-12-08,Rundi,2
2023-12-08,Southern Sotho,2
2023-12-08,Tsonga,2
2023-12-08,Bihari,1
2023-12-08,Chechen,1
2023-12-08,Chichewa,1
2023-12-08,Fulah,1
2023-12-08,Guarani,1
2023-12-08,Kanuri,1
2023-12-08,North Ndebele,1
2023-12-08,Sardinian,1
2023-12-08,Sichuan Yi,1
2023-12-08,Sundanese,1
2023-12-07,English,46646130
2023-12-07,Spanish,2450298
2023-12-07,Chinese,331667
2023-12-07,French,195621
2023-12-07,German,119891
2023-12-07,Portuguese,113031
2023-12-07,Japanese,104565
2023-12-07,Russian,103733
2023-12-07,Korean,82600
2023-12-07,Turkish,57700
2023-12-07,Italian,51643
2023-12-07,Arabic,42238
2023-12-07,Dutch,35832
2023-12-07,Vietnamese,30715
2023-12-07,Polish,27226
2023-12-07,Indonesian,25770
2023-12-07,Swedish,22066
2023-12-07,Ukrainian,18621
2023-12-07,Danish,14171
2023-12-07,Norwegian Bokmål,13566
2023-12-07,Thai,11686
2023-12-07,Greek,10229
2023-12-07,Czech,10106
2023-12-07,Hebrew,9587
2023-12-07,Finnish,8783
2023-12-07,Hungarian,8550
2023-12-07,Romanian,7682
2023-12-07,Persian,6215
2023-12-07,(other),6080
2023-12-07,Catalan,5283
2023-12-07,Slovak,5020
2023-12-07,Croatian,4248
2023-12-07,Hindi,3386
2023-12-07,Bulgarian,2797
2023-12-07,Serbian,2709
2023-12-07,Slovenian,2112
2023-12-07,Lithuanian,1951
2023-12-07,Azerbaijani,1464
2023-12-07,Latvian,1169
2023-12-07,Georgian,1166
2023-12-07,Estonian,1067
2023-12-07,Uzbek,887
2023-12-07,Bengali,732
2023-12-07,Malay,693
2023-12-07,Bosnian,685
2023-12-07,Albanian,622
2023-12-07,Central Khmer,512
2023-12-07,Gujarati,464
2023-12-07,Afrikaans,432
2023-12-07,Marathi,409
2023-12-07,Panjabi,407
2023-12-07,Amharic,370
2023-12-07,Macedonian,369
2023-12-07,Icelandic,368
2023-12-07,Tamil,366
2023-12-07,Burmese,355
2023-12-07,Telugu,259
2023-12-07,Galician,246
2023-12-07,Basque,226
2023-12-07,Armenian,210
2023-12-07,Mongolian,210
2023-12-07,Kannada,206
2023-12-07,Malayalam,180
2023-12-07,Urdu,165
2023-12-07,Nepali,160
2023-12-07,Corsican,142
2023-12-07,Irish,128
2023-12-07,Belarusian,123
2023-12-07,Norwegian,118
2023-12-07,Welsh,113
2023-12-07,Samoan,109
2023-12-07,Swahili,100
2023-12-07,Tonga,89
2023-12-07,Somali,87
2023-12-07,Igbo,84
2023-12-07,Kazakh,79
2023-12-07,Sinhala,74
2023-12-07,Akan,62
2023-12-07,Lao,62
2023-12-07,Norwegian Nynorsk,62
2023-12-07,Gaelic,61
2023-12-07,Tigrinya,58
2023-12-07,Tagalog,55
2023-12-07,Pushto,54
2023-12-07,Haitian,50
2023-12-07,Maori,48
2023-12-07,Esperanto,45
2023-12-07,Yoruba,43
2023-12-07,Kirghiz,31
2023-12-07,Oriya,29
2023-12-07,Ido,25
2023-12-07,Luxembourgish,25
2023-12-07,Shona,24
2023-12-07,Tibetan,24
2023-12-07,Kashmiri,23
2023-12-07,Oromo,23
2023-12-07,Faroese,22
2023-12-07,Yiddish,21
2023-12-07,Latin,20
2023-12-07,Wolof,18
2023-12-07,Assamese,16
2023-12-07,Breton,16
2023-12-07,Maltese,15
2023-12-07,Serbo-Croatian,15
2023-12-07,Ganda,14
2023-12-07,Zulu,13
2023-12-07,Aragonese,12
2023-12-07,Quechua,12
2023-12-07,Dzongkha,10
2023-12-07,Divehi,9
2023-12-07,Kinyarwanda,9
2023-12-07,Romansh,9
2023-12-07,Tswana,9
2023-12-07,Javanese,8
2023-12-07,Venda,8
2023-12-07,Ewe,7
2023-12-07,Twi,7
2023-12-07,Bambara,6
2023-12-07,Hausa,6
2023-12-07,Lingala,6
2023-12-07,Northern Sami,6
2023-12-07,Southern Sotho,6
2023-12-07,Tsonga,5
2023-12-07,Interlingua,4
2023-12-07,Inuktitut,4
2023-12-07,Manx,4
2023-12-07,Tajik,4
2023-12-07,Uighur,4
2023-12-07,Xhosa,4
2023-12-07,Chichewa,3
2023-12-07,Malagasy,3
2023-12-07,Sanskrit,3
2023-12-07,Sindhi,3
2023-12-07,Turkmen,3
2023-12-07,Bashkir,2
2023-12-07,Chechen,2
2023-12-07,Guarani,2
2023-12-07,Kalaallisut,2
2023-12-07,Kikuyu,2
2023-12-07,Kurdish,2
2023-12-07,North Ndebele,2
2023-12-07,Sardinian,2
2023-12-07,Walloon,2
2023-12-07,Western Frisian,2
2023-12-07,Afar,1
2023-12-07,Bihari,1
2023-12-07,Bislama,1
2023-12-07,Fulah,1
2023-12-07,Marshallese,1
2023-12-07,Occitan,1
2023-12-07,Rundi,1
2023-12-07,Sichuan Yi,1
2023-12-07,Sundanese,1
2023-12-07,Tatar,1
2023-12-06,English,45915550
2023-12-06,Spanish,2680422
2023-12-06,Chinese,332833
2023-12-06,French,205989
2023-12-06,German,125056
2023-12-06,Portuguese,119356
2023-12-06,Russian,112542
2023-12-06,Japanese,108985
2023-12-06,Korean,84863
2023-12-06,Italian,56096
2023-12-06,Turkish,55106
2023-12-06,Arabic,44547
2023-12-06,Dutch,36719
2023-12-06,Vietnamese,32310
2023-12-06,Polish,28306
2023-12-06,Indonesian,26721
2023-12-06,Swedish,23382
2023-12-06,Ukrainian,17666
2023-12-06,Danish,13845
2023-12-06,Norwegian Bokmål,13663
2023-12-06,Thai,11800
2023-12-06,Hebrew,11310
2023-12-06,Czech,10725
2023-12-06,Greek,10607
2023-12-06,Hungarian,9105
2023-12-06,(other),8630
2023-12-06,Romanian,7967
2023-12-06,Finnish,6993
2023-12-06,Persian,6760
2023-12-06,Slovak,5103
2023-12-06,Catalan,5040
2023-12-06,Croatian,4525
2023-12-06,Hindi,3303
2023-12-06,Serbian,2740
2023-12-06,Bulgarian,2710
2023-12-06,Slovenian,2218
2023-12-06,Lithuanian,2129
2023-12-06,Estonian,1145
2023-12-06,Azerbaijani,1065
2023-12-06,Latvian,1061
2023-12-06,Georgian,1037
