date,browser,visits
2023-11-11,(not set),592
2023-11-11,Amazon Silk,474
2023-11-11,Mozilla Compatible Agent,238
2023-11-11,YaBrowser,130
2023-11-10,Chrome,255075
2023-11-10,Safari,105997
2023-11-10,Edge,52664
2023-11-10,Firefox,10022
2023-11-10,Samsung Internet,3198
2023-11-10,Safari (in-app),1855
2023-11-10,Android Webview,1335
2023-11-10,Opera,1084
2023-11-10,(not set),468
2023-11-10,Amazon Silk,436
2023-11-10,Mozilla Compatible Agent,283
2023-11-10,YaBrowser,171
2023-11-09,Chrome,382124
2023-11-09,Safari,116942
2023-11-09,Edge,98536
2023-11-09,Firefox,18563
2023-11-09,Samsung Internet,3320
2023-11-09,Safari (in-app),2521
2023-11-09,Android Webview,1751
2023-11-09,Opera,1303
2023-11-09,(not set),432
2023-11-09,Amazon Silk,426
2023-11-09,Mozilla Compatible Agent,325
2023-11-09,YaBrowser,167
2023-11-09,Internet Explorer,143
2023-11-08,Chrome,399813
2023-11-08,Safari,125294
2023-11-08,Edge,108722
2023-11-08,Firefox,18812
2023-11-08,Samsung Internet,3545
2023-11-08,Safari (in-app),1631
2023-11-08,Opera,1422
2023-11-08,Android Webview,1376
2023-11-08,Amazon Silk,427
2023-11-08,Mozilla Compatible Agent,370
2023-11-08,(not set),285
2023-11-08,YaBrowser,178
2023-11-08,Internet Explorer,146
2023-11-08,Opera Mini,109
2023-11-07,Chrome,397132
2023-11-07,Safari,129598
2023-11-07,Edge,107386
2023-11-07,Firefox,21129
2023-11-07,Samsung Internet,3464
2023-11-07,Safari (in-app),1654
2023-11-07,Opera,1346
2023-11-07,Android Webview,1245
2023-11-07,Amazon Silk,428
2023-11-07,Mozilla Compatible Agent,287
2023-11-07,(not set),213
2023-11-07,YaBrowser,190
2023-11-07,Internet Explorer,170
2023-11-06,Chrome,377878
2023-11-06,Safari,118365
2023-11-06,Edge,107486
2023-11-06,Firefox,19138
2023-11-06,Samsung Internet,3420
2023-11-06,Safari (in-app),1482
2023-11-06,Opera,1301
2023-11-06,Android Webview,1210
2023-11-06,Amazon Silk,364
2023-11-06,Mozilla Compatible Agent,307
2023-11-06,(not set),171
2023-11-06,Internet Explorer,149
2023-11-06,YaBrowser,137
2023-11-05,Chrome,147912
2023-11-05,Safari,92513
2023-11-05,Edge,22178
2023-11-05,Firefox,7148
2023-11-05,Samsung Internet,3167
2023-11-05,Safari (in-app),1367
2023-11-05,Android Webview,1231
2023-11-05,Opera,1211
2023-11-05,Amazon Silk,390
2023-11-05,Mozilla Compatible Agent,236
2023-11-05,(not set),140
2023-11-04,Chrome,122829
2023-11-04,Safari,79115
2023-11-04,Edge,17495
2023-11-04,Firefox,5442
2023-11-04,Samsung Internet,2904
2023-11-04,Safari (in-app),1450
2023-11-04,Android Webview,1089
2023-11-04,Opera,852
2023-11-04,Amazon Silk,338
2023-11-04,(not set),227
2023-11-04,Mozilla Compatible Agent,206
2023-11-03,Chrome,337699
2023-11-03,Safari,104510
2023-11-03,Edge,86816
2023-11-03,Firefox,11867
2023-11-03,Samsung Internet,3130
2023-11-03,Safari (in-app),1718
2023-11-03,Android Webview,1327
2023-11-03,Opera,1135
2023-11-03,Amazon Silk,404
2023-11-03,Mozilla Compatible Agent,298
2023-11-03,(not set),176
2023-11-03,YaBrowser,143
2023-11-03,Internet Explorer,141
2023-11-02,Chrome,402461
2023-11-02,Safari,120522
2023-11-02,Edge,110436
2023-11-02,Firefox,17037
2023-11-02,Samsung Internet,3476
2023-11-02,Safari (in-app),2118
2023-11-02,Opera,1337
2023-11-02,Android Webview,1303
2023-11-02,Amazon Silk,446
2023-11-02,Mozilla Compatible Agent,356
2023-11-02,Internet Explorer,210
2023-11-02,YaBrowser,192
2023-11-02,(not set),165
2023-11-01,Chrome,399645
2023-11-01,Safari,113836
2023-11-01,Edge,108012
2023-11-01,Firefox,18238
2023-11-01,Samsung Internet,3280
2023-11-01,Safari (in-app),2146
2023-11-01,Android Webview,1327
2023-11-01,Opera,1325
2023-11-01,Amazon Silk,390
2023-11-01,Mozilla Compatible Agent,348
2023-11-01,(not set),220
2023-11-01,Internet Explorer,194
2023-11-01,YaBrowser,138
