date,os,visits
2023-11-20,Linux,11353
2023-11-20,(not set),218
2023-11-19,iOS,91084
2023-11-19,Windows,87092
2023-11-19,Android,50922
2023-11-19,Macintosh,50172
2023-11-19,Linux,13732
2023-11-19,Chrome OS,10467
2023-11-19,(not set),230
2023-11-18,iOS,74846
2023-11-18,Windows,73384
2023-11-18,Android,43705
2023-11-18,Macintosh,35641
2023-11-18,Linux,8322
2023-11-18,Chrome OS,6023
2023-11-18,(not set),167
2023-11-17,Windows,289034
2023-11-17,iOS,92477
2023-11-17,Macintosh,64687
2023-11-17,Chrome OS,49875
2023-11-17,Android,48979
2023-11-17,Linux,11109
2023-11-17,(not set),266
2023-11-16,Windows,344178
2023-11-16,iOS,101944
2023-11-16,Macintosh,82266
2023-11-16,Chrome OS,67603
2023-11-16,Android,48524
2023-11-16,Linux,17315
2023-11-16,(not set),333
2023-11-15,Windows,359447
2023-11-15,iOS,99745
2023-11-15,Macintosh,86908
2023-11-15,Chrome OS,68457
2023-11-15,Android,49049
2023-11-15,Linux,22183
2023-11-15,(not set),1225
2023-11-14,Windows,355748
2023-11-14,iOS,95904
2023-11-14,Macintosh,88364
2023-11-14,Chrome OS,68258
2023-11-14,Android,46625
2023-11-14,Linux,24486
2023-11-14,(not set),666
2023-11-13,Windows,316721
2023-11-13,iOS,96150
2023-11-13,Macintosh,88927
2023-11-13,Chrome OS,61929
2023-11-13,Android,50040
2023-11-13,Linux,12415
2023-11-13,(not set),616
2023-11-12,Windows,93658
2023-11-12,iOS,85224
2023-11-12,Macintosh,54182
2023-11-12,Android,44132
2023-11-12,Chrome OS,12482
2023-11-12,Linux,11155
2023-11-12,(not set),514
2023-11-11,iOS,88411
2023-11-11,Windows,69320
2023-11-11,Android,46550
2023-11-11,Macintosh,38193
2023-11-11,Chrome OS,6408
2023-11-11,Linux,6314
2023-11-11,(not set),650
2023-11-10,Windows,199890
2023-11-10,iOS,87100
2023-11-10,Macintosh,57902
2023-11-10,Android,46490
2023-11-10,Chrome OS,31944
2023-11-10,Linux,8283
2023-11-10,(not set),526
2023-11-09,Windows,324082
2023-11-09,iOS,96326
2023-11-09,Macintosh,79710
2023-11-09,Chrome OS,58201
2023-11-09,Android,48790
2023-11-09,Linux,15759
2023-11-09,(not set),485
2023-11-08,Windows,346609
2023-11-08,iOS,101015
2023-11-08,Macintosh,83978
2023-11-08,Chrome OS,64406
2023-11-08,Android,54508
2023-11-08,Linux,14202
2023-11-08,(not set),376
2023-11-07,Windows,351987
2023-11-07,iOS,101393
2023-11-07,Macintosh,81913
2023-11-07,Chrome OS,54103
2023-11-07,Android,51410
2023-11-07,Linux,16669
2023-11-07,(not set),271
2023-11-06,Windows,331087
2023-11-06,iOS,93870
2023-11-06,Macintosh,83315
2023-11-06,Chrome OS,59544
2023-11-06,Android,50330
2023-11-06,Linux,13324
2023-11-06,(not set),228
2023-11-05,Windows,85825
2023-11-05,iOS,77297
2023-11-05,Macintosh,50448
2023-11-05,Android,45171
2023-11-05,Chrome OS,11623
2023-11-05,Linux,7566
2023-11-05,(not set),215
2023-11-04,Windows,74036
2023-11-04,iOS,72224
2023-11-04,Android,40087
2023-11-04,Macintosh,35224
2023-11-04,Linux,7265
2023-11-04,Chrome OS,6034
2023-11-04,(not set),288
2023-11-03,Windows,276069
2023-11-03,iOS,86617
2023-11-03,Macintosh,64690
2023-11-03,Chrome OS,51360
2023-11-03,Android,44665
2023-11-03,Linux,9425
2023-11-03,(not set),237
2023-11-02,Windows,365089
2023-11-02,iOS,98361
2023-11-02,Macintosh,81291
2023-11-02,Chrome OS,66345
2023-11-02,Android,46756
2023-11-02,Linux,12991
2023-11-02,(not set),275
2023-11-01,Windows,350950
2023-11-01,iOS,90321
2023-11-01,Macintosh,78544
2023-11-01,Chrome OS,59613
2023-11-01,Android,46710
2023-11-01,Linux,14197
2023-11-01,(not set),302
2023-10-31,Windows,330099
2023-10-31,iOS,90720
2023-10-31,Macintosh,77089
2023-10-31,Chrome OS,51142
2023-10-31,Android,43914
2023-10-31,Linux,17086
2023-10-31,(not set),684
2023-10-30,Windows,326427
2023-10-30,iOS,112359
2023-10-30,Macintosh,85871
2023-10-30,Chrome OS,58371
2023-10-30,Android,48477
2023-10-30,Linux,14097
2023-10-30,(not set),207
2023-10-29,Windows,82226
2023-10-29,iOS,80321
2023-10-29,Macintosh,48703
2023-10-29,Android,41990
2023-10-29,Linux,15722
2023-10-29,Chrome OS,12250
2023-10-29,(not set),183
2023-10-28,Windows,71465
2023-10-28,iOS,68985
2023-10-28,Android,38156
2023-10-28,Macintosh,32359
2023-10-28,Linux,7851
2023-10-28,Chrome OS,5838
2023-10-28,(not set),193
2023-10-27,Windows,261132
2023-10-27,iOS,82786
2023-10-27,Macintosh,62529
2023-10-27,Chrome OS,46134
2023-10-27,Android,41964
2023-10-27,Linux,11610
2023-10-27,(not set),182
2023-10-26,Windows,328243
2023-10-26,iOS,93620
2023-10-26,Macintosh,78442
2023-10-26,Chrome OS,61757
2023-10-26,Android,48017
2023-10-26,Linux,14317
2023-10-26,(not set),132
2023-10-25,Windows,337756
2023-10-25,iOS,98083
2023-10-25,Macintosh,80343
2023-10-25,Chrome OS,62396
2023-10-25,Android,50909
2023-10-25,Linux,12745
2023-10-25,(not set),243
2023-10-24,Windows,331407
2023-10-24,iOS,104213
2023-10-24,Macintosh,84329
2023-10-24,Chrome OS,62010
2023-10-24,Android,52159
2023-10-24,Linux,12490
2023-10-24,(not set),424
2023-10-23,Windows,321952
2023-10-23,iOS,99280
2023-10-23,Macintosh,80622
2023-10-23,Chrome OS,60092
2023-10-23,Android,54480
2023-10-23,Linux,12596
2023-10-23,(not set),113
2023-10-22,Windows,84842
2023-10-22,iOS,78562
2023-10-22,Macintosh,48261
2023-10-22,Android,42146
2023-10-22,Chrome OS,11439
2023-10-22,Linux,11414
2023-10-21,iOS,75347
2023-10-21,Windows,74069
2023-10-21,Android,41888
2023-10-21,Macintosh,34579
2023-10-21,Linux,6865
2023-10-21,Chrome OS,6009
2023-10-21,(not set),152
2023-10-20,Windows,269391
2023-10-20,iOS,93612
2023-10-20,Macintosh,64374
2023-10-20,Android,48707
2023-10-20,Chrome OS,46590
2023-10-20,Linux,7939
2023-10-20,(not set),109
2023-10-19,Windows,322205
2023-10-19,iOS,115769
2023-10-19,Macintosh,77430
2023-10-19,Android,64113
2023-10-19,Chrome OS,57451
2023-10-19,Linux,12180
2023-10-19,(not set),155
2023-10-18,Windows,335674
2023-10-18,iOS,147241
2023-10-18,Android,89842
2023-10-18,Macintosh,82867
2023-10-18,Chrome OS,58410
2023-10-18,Linux,13488
2023-10-18,(not set),174
2023-10-17,Windows,331712
2023-10-17,iOS,93183
2023-10-17,Macintosh,82883
2023-10-17,Chrome OS,58788
2023-10-17,Android,51048
2023-10-17,Linux,9475
2023-10-17,(not set),130
2023-10-16,Windows,316322
2023-10-16,iOS,89235
2023-10-16,Macintosh,80022
2023-10-16,Chrome OS,53888
2023-10-16,Android,45622
2023-10-16,Linux,11361
2023-10-16,(not set),143
2023-10-15,Windows,90699
2023-10-15,iOS,72826
2023-10-15,Macintosh,47662
2023-10-15,Android,39773
2023-10-15,Chrome OS,11526
2023-10-15,Linux,7314
2023-10-15,(not set),163
2023-10-14,Windows,71661
2023-10-14,iOS,69433
2023-10-14,Android,37935
2023-10-14,Macintosh,33925
2023-10-14,Chrome OS,5896
2023-10-14,Linux,3213
2023-10-14,(not set),286
2023-10-13,Windows,260940
2023-10-13,iOS,86511
2023-10-13,Macintosh,60678
2023-10-13,Android,43860
2023-10-13,Chrome OS,41057
2023-10-13,Linux,5683
2023-10-13,(not set),254
2023-10-12,Windows,329931
2023-10-12,iOS,97172
2023-10-12,Macintosh,81497
2023-10-12,Chrome OS,57555
2023-10-12,Android,47796
2023-10-12,Linux,8026
2023-10-12,(not set),216
2023-10-11,Windows,320817
2023-10-11,iOS,97243
2023-10-11,Macintosh,80387
2023-10-11,Chrome OS,52493
2023-10-11,Android,47539
2023-10-11,Linux,8443
2023-10-11,(not set),268
2023-10-10,Windows,317168
2023-10-10,iOS,90866
2023-10-10,Macintosh,79354
2023-10-10,Chrome OS,55130
2023-10-10,Android,50115
2023-10-10,Linux,8498
2023-10-10,(not set),1315
2023-10-09,Windows,232028
2023-10-09,iOS,88144
2023-10-09,Macintosh,71336
2023-10-09,Android,47279
2023-10-09,Chrome OS,36283
2023-10-09,Linux,9225
2023-10-08,Windows,79351
2023-10-08,iOS,70271
2023-10-08,Macintosh,44394
2023-10-08,Android,41045
2023-10-08,Chrome OS,9455
2023-10-08,Linux,4645
2023-10-07,Windows,75961
2023-10-07,iOS,68689
2023-10-07,Android,39443
2023-10-07,Macintosh,33979
2023-10-07,Chrome OS,5743
2023-10-07,Linux,3147
2023-10-07,(not set),163
