date,os,visits
2023-10-12,Macintosh,270396
2023-10-12,Chrome OS,34111
2023-10-12,Linux,29438
2023-10-12,(not set),3568
2023-10-11,Windows,817293
2023-10-11,iOS,769190
2023-10-11,Android,616074
2023-10-11,Macintosh,285062
2023-10-11,Chrome OS,31582
2023-10-11,Linux,30619
2023-10-11,(not set),1940
2023-10-10,Windows,862238
2023-10-10,iOS,800282
2023-10-10,Android,618987
2023-10-10,Macintosh,299781
2023-10-10,Chrome OS,33968
2023-10-10,Linux,32411
2023-10-10,(not set),5301
2023-10-09,iOS,854603
2023-10-09,Windows,814797
2023-10-09,Android,647194
2023-10-09,Macintosh,311090
2023-10-09,Linux,33509
2023-10-09,Chrome OS,26860
2023-10-09,(not set),1603
2023-10-08,iOS,766596
2023-10-08,Android,603468
2023-10-08,Windows,500122
2023-10-08,Macintosh,208163
2023-10-08,Linux,29720
2023-10-08,Chrome OS,12742
2023-10-08,(not set),1527
2023-10-07,iOS,763092
2023-10-07,Android,681028
2023-10-07,Windows,460192
2023-10-07,Macintosh,186932
2023-10-07,Linux,31513
2023-10-07,Chrome OS,10096
2023-10-07,(not set),1321
