date,os_version,visits
2023-10-30,7,4749
2023-10-18,7,4678
2023-11-28,7,4668
2023-10-16,7,4658
2023-11-10,7,4648
2023-11-13,7,4587
2023-12-04,7,4577
2023-10-25,7,4567
2023-11-27,7,4557
2023-11-15,7,4546
2023-10-12,7,4526
2023-11-03,7,4526
2023-12-06,7,4486
2023-10-17,7,4465
2023-12-13,7,4405
2023-12-12,7,4364
2023-12-18,7,4354
2023-11-20,7,4344
2023-12-07,7,4273
2023-12-05,7,4243
2023-12-14,7,4243
2023-11-29,7,4222
2023-12-01,7,4212
2023-10-24,7,4182
2023-10-27,7,4182
2023-11-16,7,4182
2023-11-30,7,4172
2023-12-20,7,4131
2023-10-11,7,4111
2023-12-11,7,4111
2023-11-21,7,4081
2023-12-21,7,4010
2023-12-08,7,4000
2023-10-20,7,3979
2023-12-15,7,3858
2023-10-13,7,3838
2023-12-27,7,3828
2023-12-28,7,3747
2023-11-22,7,3706
2023-12-19,7,3696
2023-12-26,7,3635
2023-10-09,7,3554
2023-12-29,7,3493
2023-11-17,7,3372
2023-12-22,7,3281
2023-11-07,8.1,2764
2024-01-01,7,2754
2023-11-11,7,2744
2023-11-05,7,2704
2023-10-26,8.1,2673
2023-12-09,7,2643
2023-11-24,7,2633
2023-11-23,7,2572
2023-11-27,8.1,2501
2023-10-31,8.1,2440
2023-10-20,8.1,2430
2023-11-28,8.1,2430
2023-11-01,8.1,2400
2023-10-19,8.1,2390
2023-11-29,8.1,2359
2023-10-30,8.1,2339
2023-11-04,7,2339
2023-11-08,8.1,2288
2023-10-14,7,2268
2023-11-06,8.1,2248
2023-11-19,7,2248
2023-11-12,7,2228
2023-10-29,7,2218
2023-12-28,8.1,2218
2023-11-13,8.1,2207
2023-11-15,8.1,2197
2023-12-05,8.1,2197
2023-12-17,7,2197
2023-12-11,8.1,2187
2023-12-18,8.1,2177
2023-12-03,7,2167
2023-12-30,7,2167
2023-10-23,8.1,2157
2023-11-02,8.1,2157
2023-10-22,7,2147
2024-01-03,8.1,2147
2023-10-10,8.1,2137
2023-10-25,8.1,2137
2023-12-06,8.1,2137
2023-12-14,8.1,2137
2023-12-16,7,2137
2023-10-21,7,2126
2023-12-10,7,2126
2023-11-18,7,2116
2023-11-25,7,2116
2023-12-13,8.1,2106
2023-10-17,8.1,2096
2023-12-19,8.1,2096
2023-10-18,8.1,2086
2023-12-02,7,2086
2023-12-04,8.1,2076
2023-11-09,8.1,2066
2023-11-30,8.1,2066
2023-12-07,8.1,2066
2023-12-21,8.1,2056
2023-11-10,8.1,2035
2023-10-27,8.1,2015
2023-11-26,7,2015
2023-10-28,7,2005
2023-12-23,7,2005
2023-11-20,8.1,1995
2023-10-07,7,1964
2024-01-02,8.1,1964
2023-10-11,8.1,1954
2023-12-15,8.1,1954
2023-10-24,8.1,1944
2023-10-16,8.1,1924
2023-12-12,8.1,1904
2023-10-12,8.1,1894
2023-11-16,8.1,1894
2023-10-08,7,1853
2023-10-15,7,1853
2023-11-21,8.1,1843
2023-12-27,8.1,1843
2023-10-13,8.1,1833
2023-12-20,8.1,1812
2023-11-14,8.1,1772
2023-11-03,8.1,1742
2023-11-17,8.1,1721
2023-12-01,8.1,1691
2023-11-22,8.1,1650
2023-12-29,8.1,1640
2023-12-31,7,1640
2023-12-08,8.1,1620
2024-01-04,7,1610
2023-10-09,8.1,1549
2023-12-26,8.1,1549
2023-12-24,7,1407
2023-12-22,8.1,1357
2023-12-25,7,1245
2023-11-11,8.1,1235
2023-11-24,8.1,1235
2023-11-26,8.1,1083
2023-11-12,8.1,1053
2023-10-14,8.1,1023
2023-12-02,8.1,1013
2023-11-04,8.1,992
2024-01-01,8.1,982
2023-10-21,8.1,972
2023-12-30,8.1,972
2023-11-05,8.1,962
2023-10-29,8.1,952
2023-11-19,8.1,952
2023-12-09,8.1,932
2023-10-28,8.1,921
2023-11-23,8.1,921
2023-12-16,8.1,911
2023-12-17,8.1,891
2023-12-03,8.1,881
2023-12-10,8.1,881
2023-11-25,8.1,871
2023-10-15,8.1,861
2023-10-07,8.1,851
2023-10-22,8.1,830
2023-12-31,8.1,830
2023-12-23,8.1,820
2023-10-08,8.1,749
2023-11-18,8.1,739
2023-10-31,8,537
2023-11-10,8,537
2024-01-04,8.1,516
2023-10-24,XP,496
2023-12-24,8.1,496
2023-10-16,8,486
2023-11-01,8,486
2023-12-01,8,486
2023-12-19,8,486
2023-12-25,8.1,486
2023-11-15,8,476
2023-12-12,8,466
2023-11-20,8,456
2023-10-12,8,446
2023-10-27,8,446
2023-11-08,8,446
2023-11-07,8,435
2023-11-22,8,435
2023-11-29,8,435
2023-12-21,8,435
2023-10-17,8,425
2023-10-30,8,425
2023-11-17,8,425
2023-11-30,8,425
2023-11-14,8,415
2023-11-28,8,415
2023-12-15,8,415
2023-10-11,8,405
2023-10-25,8,405
2023-12-04,8,405
2023-12-11,8,405
2023-10-10,8,395
2023-10-19,8,395
2023-11-27,8,395
2023-12-06,8,395
2023-10-24,8,385
2023-10-26,8,375
2023-11-09,8,375
2023-11-21,8,375
2023-12-05,8,375
2023-11-16,8,365
2023-12-07,8,365
2023-10-13,8,344
2023-11-03,8,344
2023-12-13,8,344
2023-12-22,8,344
2023-10-09,8,334
2023-12-27,8,334
2023-11-06,8,324
2023-12-28,8,324
2023-10-23,8,314
2023-11-02,8,314
2023-12-18,8,314
2023-12-29,8,314
2024-01-02,8,314
2023-10-18,8,304
2024-01-03,8,304
2023-11-13,8,294
2023-11-11,8,273
2023-11-24,8,273
2023-12-08,8,273
2023-12-14,8,273
2023-10-20,8,263
2023-10-28,8,263
2023-10-07,8,253
2023-12-20,8,253
2023-10-14,8,243
2023-12-26,8,233
2023-12-10,8,213
2023-10-23,XP,203
2023-11-23,8,203
2023-12-03,8,203
2023-11-26,8,192
2023-12-02,8,192
2023-12-09,8,192
2023-12-24,8,192
2023-10-15,8,182
2023-10-22,8,182
2023-11-12,8,182
2023-12-23,8,182
2023-10-08,8,172
2023-11-18,8,172
2023-12-17,8,172
2023-11-04,8,162
2024-01-04,8,162
2023-10-18,Vista,152
2023-11-09,Vista,152
2023-11-19,8,152
2023-12-07,XP,152
2023-12-16,8,152
2023-12-30,8,152
2024-01-01,8,152
2023-10-29,8,142
2023-11-05,8,142
2023-12-31,8,142
2023-10-19,Vista,132
2023-10-21,8,132
2024-01-03,XP,132
2023-10-25,XP,122
2023-11-02,Vista,122
2023-11-06,XP,122
2023-11-25,8,122
2023-10-11,XP,111
2023-10-31,XP,111
2023-12-04,Vista,111
2023-12-04,XP,111
2023-10-17,NT,101
2023-10-18,XP,101
2023-11-01,Vista,101
2023-11-04,XP,101
2023-11-16,XP,101
2023-12-09,NT,101
