date,browser,visits
2023-10-23,Safari (in-app),2291
2023-10-23,Android Webview,2088
2023-10-23,Opera,1332
2023-10-23,Amazon Silk,526
2023-10-23,Mozilla Compatible Agent,248
2023-10-23,Internet Explorer,233
2023-10-23,YaBrowser,132
2023-10-22,Chrome,136596
2023-10-22,Safari,61735
2023-10-22,Edge,15592
2023-10-22,Firefox,5715
2023-10-22,Samsung Internet,2638
2023-10-22,Android Webview,1782
2023-10-22,Safari (in-app),1742
2023-10-22,Opera,1062
2023-10-22,Amazon Silk,495
2023-10-22,Mozilla Compatible Agent,158
2023-10-21,Chrome,115387
