date,os,visits
2023-12-19,Macintosh,33316
2023-12-19,Chrome OS,15989
2023-12-19,Linux,10242
2023-12-19,(not set),214
2023-12-18,Windows,171794
2023-12-18,iOS,46280
2023-12-18,Android,42291
2023-12-18,Macintosh,33229
2023-12-18,Chrome OS,17598
2023-12-18,Linux,8879
2023-12-17,Windows,51011
2023-12-17,iOS,43382
2023-12-17,Android,40053
2023-12-17,Macintosh,20946
2023-12-17,Chrome OS,8235
2023-12-17,Linux,7824
2023-12-16,Windows,45384
2023-12-16,iOS,41497
2023-12-16,Android,40319
2023-12-16,Macintosh,18663
2023-12-16,Linux,7371
2023-12-16,Chrome OS,6706
2023-12-15,Windows,143281
2023-12-15,iOS,46165
2023-12-15,Android,41310
2023-12-15,Macintosh,33393
2023-12-15,Chrome OS,18089
2023-12-15,Linux,8922
2023-12-14,Windows,182048
2023-12-14,iOS,47803
2023-12-14,Android,44197
2023-12-14,Macintosh,39354
2023-12-14,Chrome OS,21969
2023-12-14,Linux,9101
2023-12-13,Windows,190693
2023-12-13,iOS,47769
2023-12-13,Android,44500
2023-12-13,Macintosh,43264
2023-12-13,Chrome OS,23580
2023-12-13,Linux,9847
2023-12-12,Windows,199002
2023-12-12,iOS,49054
2023-12-12,Macintosh,45611
2023-12-12,Android,44285
2023-12-12,Chrome OS,24437
2023-12-12,Linux,8748
2023-12-11,Windows,201440
2023-12-11,Macintosh,48375
2023-12-11,iOS,47572
2023-12-11,Android,43957
2023-12-11,Chrome OS,23432
2023-12-11,Linux,9160
2023-12-10,Windows,70105
2023-12-10,iOS,43821
2023-12-10,Android,39877
2023-12-10,Macintosh,32405
2023-12-10,Chrome OS,8786
2023-12-10,Linux,7804
2023-12-09,Windows,53669
2023-12-09,iOS,44563
2023-12-09,Android,38118
2023-12-09,Macintosh,24249
2023-12-09,Linux,7758
2023-12-09,Chrome OS,7086
2023-12-08,Windows,155962
2023-12-08,iOS,46085
2023-12-08,Android,42275
2023-12-08,Macintosh,41181
2023-12-08,Chrome OS,20697
2023-12-08,Linux,9529
2023-12-07,Windows,199701
2023-12-07,iOS,48761
2023-12-07,Macintosh,47149
2023-12-07,Android,42316
2023-12-07,Chrome OS,25356
2023-12-07,Linux,10657
2023-12-07,(not set),210
2023-12-06,Windows,214969
2023-12-06,Macintosh,58254
2023-12-06,iOS,56700
2023-12-06,Android,45193
2023-12-06,Chrome OS,24558
2023-12-06,Linux,8568
2023-12-05,Windows,211969
2023-12-05,Macintosh,53879
2023-12-05,iOS,53780
2023-12-05,Android,44352
2023-12-05,Chrome OS,25557
2023-12-05,Linux,8871
2023-12-04,Windows,212470
2023-12-04,Macintosh,56423
2023-12-04,iOS,51958
2023-12-04,Android,44993
2023-12-04,Chrome OS,25607
2023-12-04,Linux,8485
2023-12-04,(not set),139
2023-12-03,Windows,81924
2023-12-03,iOS,47409
2023-12-03,Android,41306
2023-12-03,Macintosh,38940
2023-12-03,Chrome OS,9536
2023-12-03,Linux,6291
2023-12-02,Windows,60081
2023-12-02,iOS,50280
2023-12-02,Android,38493
2023-12-02,Macintosh,28159
2023-12-02,Chrome OS,7466
2023-12-02,Linux,5748
2023-12-01,Windows,169959
2023-12-01,iOS,48671
2023-12-01,Macintosh,44477
2023-12-01,Android,39495
2023-12-01,Chrome OS,21807
2023-12-01,Linux,7635
2023-11-30,Windows,226262
2023-11-30,iOS,59318
2023-11-30,Macintosh,55457
2023-11-30,Android,52056
2023-11-30,Chrome OS,26303
2023-11-30,Linux,8780
2023-11-30,(not set),124
2023-11-29,Windows,216239
2023-11-29,Macintosh,56995
2023-11-29,Android,56170
2023-11-29,iOS,55691
2023-11-29,Chrome OS,25230
2023-11-29,Linux,9472
2023-11-28,Windows,222477
2023-11-28,iOS,58384
2023-11-28,Macintosh,56812
2023-11-28,Android,54939
2023-11-28,Chrome OS,25373
2023-11-28,Linux,9757
2023-11-28,(not set),189
2023-11-27,Windows,204975
2023-11-27,Macintosh,57069
2023-11-27,iOS,56320
2023-11-27,Android,55419
2023-11-27,Chrome OS,21884
2023-11-27,Linux,8624
2023-11-27,(not set),106
2023-11-26,Windows,74338
2023-11-26,iOS,52321
2023-11-26,Android,51322
2023-11-26,Macintosh,33612
2023-11-26,Chrome OS,8115
2023-11-26,Linux,7523
2023-11-25,Windows,52613
2023-11-25,Android,45545
2023-11-25,iOS,44483
2023-11-25,Macintosh,23268
2023-11-25,Linux,7358
2023-11-25,Chrome OS,6142
2023-11-24,Windows,76566
2023-11-24,iOS,48455
2023-11-24,Android,48071
2023-11-24,Macintosh,23430
2023-11-24,Linux,8957
2023-11-24,Chrome OS,6386
2023-11-23,Windows,73400
2023-11-23,Android,51604
2023-11-23,iOS,48759
2023-11-23,Macintosh,21223
2023-11-23,Linux,7841
2023-11-23,Chrome OS,6822
2023-11-22,Windows,147617
2023-11-22,Android,54900
2023-11-22,iOS,50878
2023-11-22,Macintosh,32997
2023-11-22,Linux,10213
2023-11-22,Chrome OS,8257
2023-11-21,Windows,192817
2023-11-21,Android,59380
2023-11-21,iOS,57432
2023-11-21,Macintosh,42413
2023-11-21,Chrome OS,14304
2023-11-21,Linux,10215
2023-11-20,Windows,198639
2023-11-20,iOS,62079
2023-11-20,Android,59607
2023-11-20,Macintosh,48234
2023-11-20,Chrome OS,17340
2023-11-20,Linux,10087
2023-11-19,Windows,72508
2023-11-19,Android,58068
2023-11-19,iOS,57305
2023-11-19,Macintosh,34242
2023-11-19,Linux,8953
2023-11-19,Chrome OS,7852
2023-11-18,iOS,60934
2023-11-18,Android,56348
2023-11-18,Windows,56282
2023-11-18,Macintosh,26235
2023-11-18,Linux,9898
2023-11-18,Chrome OS,6677
2023-11-17,Windows,177863
2023-11-17,iOS,86643
2023-11-17,Android,74516
2023-11-17,Macintosh,46691
2023-11-17,Chrome OS,21020
2023-11-17,Linux,10767
2023-11-16,Windows,213302
2023-11-16,iOS,85216
2023-11-16,Android,73684
2023-11-16,Macintosh,59767
2023-11-16,Chrome OS,25221
2023-11-16,Linux,12567
2023-11-16,(not set),167
2023-11-15,Windows,222395
2023-11-15,iOS,74813
2023-11-15,Android,67010
2023-11-15,Macintosh,58539
2023-11-15,Chrome OS,24254
2023-11-15,Linux,12359
2023-11-15,(not set),182
2023-11-14,Windows,225400
2023-11-14,Android,67445
2023-11-14,iOS,67355
2023-11-14,Macintosh,56797
2023-11-14,Chrome OS,25135
2023-11-14,Linux,13297
2023-11-14,(not set),167
2023-11-13,Windows,213053
2023-11-13,Android,74281
2023-11-13,iOS,65058
2023-11-13,Macintosh,58023
2023-11-13,Chrome OS,23007
2023-11-13,Linux,11810
2023-11-12,Windows,72746
2023-11-12,Android,64415
2023-11-12,iOS,60396
2023-11-12,Macintosh,38351
2023-11-12,Chrome OS,8900
2023-11-12,Linux,8239
2023-11-11,iOS,60213
2023-11-11,Windows,59975
2023-11-11,Android,55246
2023-11-11,Macintosh,27174
2023-11-11,Linux,9015
2023-11-11,Chrome OS,7173
2023-11-11,(not set),134
2023-11-10,Windows,137208
2023-11-10,iOS,61548
2023-11-10,Android,60540
2023-11-10,Macintosh,40209
2023-11-10,Chrome OS,14865
2023-11-10,Linux,11901
2023-11-09,Windows,209269
2023-11-09,Android,70600
2023-11-09,iOS,70132
2023-11-09,Macintosh,52555
2023-11-09,Chrome OS,22985
2023-11-09,Linux,11329
2023-11-08,Windows,225283
2023-11-08,Android,67097
2023-11-08,iOS,66753
2023-11-08,Macintosh,54631
2023-11-08,Chrome OS,23886
2023-11-08,Linux,11897
2023-11-08,(not set),122
2023-11-07,Windows,214560
2023-11-07,iOS,68231
2023-11-07,Android,63650
2023-11-07,Macintosh,51992
2023-11-07,Chrome OS,19569
2023-11-07,Linux,11167
2023-11-06,Windows,216150
2023-11-06,iOS,66032
2023-11-06,Android,62897
2023-11-06,Macintosh,55954
2023-11-06,Chrome OS,21842
2023-11-06,Linux,13362
2023-11-05,Windows,78161
2023-11-05,Android,72791
2023-11-05,iOS,72273
2023-11-05,Macintosh,38110
2023-11-05,Linux,9129
2023-11-05,Chrome OS,8963
2023-11-04,Android,62617
2023-11-04,iOS,59896
2023-11-04,Windows,58796
2023-11-04,Macintosh,25545
2023-11-04,Linux,8576
2023-11-04,Chrome OS,6957
2023-11-04,(not set),125
2023-11-03,Windows,166980
2023-11-03,Android,64240
2023-11-03,iOS,63648
2023-11-03,Macintosh,41328
2023-11-03,Chrome OS,18930
2023-11-03,Linux,10921
2023-11-02,Windows,207756
2023-11-02,iOS,68595
2023-11-02,Android,63519
2023-11-02,Macintosh,51133
2023-11-02,Chrome OS,26043
2023-11-02,Linux,11862
2023-11-01,Windows,212911
2023-11-01,iOS,59891
2023-11-01,Android,56145
2023-11-01,Macintosh,52161
2023-11-01,Chrome OS,27247
2023-11-01,Linux,9574
2023-10-31,Windows,213360
2023-10-31,iOS,57177
2023-10-31,Android,53011
2023-10-31,Macintosh,47444
2023-10-31,Chrome OS,24706
2023-10-31,Linux,10610
2023-10-31,(not set),173
2023-10-30,Windows,216365
2023-10-30,iOS,60707
2023-10-30,Android,56895
2023-10-30,Macintosh,52769
2023-10-30,Chrome OS,27360
2023-10-30,Linux,9771
2023-10-29,Windows,71204
2023-10-29,Android,52321
2023-10-29,iOS,50733
2023-10-29,Macintosh,33530
2023-10-29,Chrome OS,12997
2023-10-29,Linux,7468
2023-10-28,Windows,54113
2023-10-28,Android,48068
2023-10-28,iOS,47762
2023-10-28,Macintosh,22415
2023-10-28,Chrome OS,11663
2023-10-28,Linux,7461
2023-10-28,(not set),124
2023-10-27,Windows,161306
2023-10-27,iOS,53863
2023-10-27,Android,50016
2023-10-27,Macintosh,37584
2023-10-27,Chrome OS,22773
2023-10-27,Linux,8211
2023-10-26,Windows,199810
2023-10-26,iOS,59659
2023-10-26,Android,58565
2023-10-26,Macintosh,47796
2023-10-26,Chrome OS,25424
2023-10-26,Linux,10879
2023-10-25,Windows,209886
2023-10-25,iOS,62630
2023-10-25,Android,59789
2023-10-25,Macintosh,48768
2023-10-25,Chrome OS,25625
2023-10-25,Linux,11681
2023-10-24,Windows,221746
2023-10-24,iOS,61199
2023-10-24,Android,60665
2023-10-24,Macintosh,53573
2023-10-24,Chrome OS,27897
2023-10-24,Linux,15098
2023-10-23,Windows,220069
2023-10-23,iOS,61961
2023-10-23,Android,58053
2023-10-23,Macintosh,53976
2023-10-23,Chrome OS,26913
2023-10-23,Linux,11811
2023-10-22,Windows,69151
2023-10-22,iOS,54597
2023-10-22,Android,51492
2023-10-22,Macintosh,32505
2023-10-22,Chrome OS,13462
2023-10-22,Linux,7570
2023-10-21,Windows,56123
2023-10-21,iOS,53523
2023-10-21,Android,50265
2023-10-21,Macintosh,24298
2023-10-21,Chrome OS,11524
2023-10-21,Linux,8341
2023-10-21,(not set),118
2023-10-20,Windows,159275
2023-10-20,iOS,63371
2023-10-20,Android,53979
2023-10-20,Macintosh,39019
2023-10-20,Chrome OS,22449
2023-10-20,Linux,10349
2023-10-19,Windows,204993
2023-10-19,iOS,65937
2023-10-19,Android,61739
2023-10-19,Macintosh,49010
2023-10-19,Chrome OS,27393
2023-10-19,Linux,11034
2023-10-18,Windows,207975
2023-10-18,iOS,65598
2023-10-18,Android,60276
2023-10-18,Macintosh,50195
2023-10-18,Chrome OS,28634
2023-10-18,Linux,8625
2023-10-17,Windows,206683
2023-10-17,iOS,62131
2023-10-17,Android,56409
2023-10-17,Macintosh,51500
2023-10-17,Chrome OS,26760
2023-10-17,Linux,8344
2023-10-16,Windows,207064
2023-10-16,iOS,60419
2023-10-16,Android,54899
2023-10-16,Macintosh,52288
2023-10-16,Chrome OS,27356
2023-10-16,Linux,10306
2023-10-15,Windows,71316
2023-10-15,iOS,53712
2023-10-15,Android,47693
2023-10-15,Macintosh,32994
2023-10-15,Chrome OS,16215
2023-10-15,Linux,8266
2023-10-14,Windows,59109
2023-10-14,iOS,52407
2023-10-14,Android,43216
2023-10-14,Macintosh,25376
2023-10-14,Chrome OS,14440
2023-10-14,Linux,7923
2023-10-14,(not set),146
2023-10-13,Windows,171595
2023-10-13,iOS,57249
2023-10-13,Android,46886
2023-10-13,Macintosh,43212
2023-10-13,Chrome OS,25528
2023-10-13,Linux,12279
2023-10-12,Windows,219656
2023-10-12,iOS,62413
2023-10-12,Macintosh,55053
2023-10-12,Android,52476
2023-10-12,Chrome OS,28965
2023-10-12,Linux,14530
2023-10-11,Windows,215629
2023-10-11,iOS,64719
2023-10-11,Android,54764
2023-10-11,Macintosh,51788
2023-10-11,Chrome OS,28202
2023-10-11,Linux,10649
2023-10-10,Windows,225234
2023-10-10,iOS,64177
2023-10-10,Macintosh,54746
2023-10-10,Android,53215
2023-10-10,Chrome OS,29595
2023-10-10,Linux,13065
2023-10-10,(not set),239
2023-10-09,Windows,173086
2023-10-09,iOS,66730
2023-10-09,Android,53162
2023-10-09,Macintosh,51183
2023-10-09,Chrome OS,23573
2023-10-09,Linux,11345
2023-10-08,Windows,70132
2023-10-08,iOS,63319
2023-10-08,Android,52544
2023-10-08,Macintosh,33195
2023-10-08,Chrome OS,15379
2023-10-08,Linux,6896
2023-10-07,iOS,64899
2023-10-07,Windows,57280
2023-10-07,Android,48341
2023-10-07,Macintosh,25395
2023-10-07,Chrome OS,14781
2023-10-07,Linux,6410
2023-10-07,(not set),110
