date,os_version,visits
2024-01-01,8,999
2023-11-02,XP,533
2023-10-28,2000,477
2023-11-03,XP,431
2023-10-11,XP,410
2023-11-04,XP,406
2023-10-14,2000,312
2023-11-08,XP,293
2023-11-15,XP,293
2023-11-16,XP,289
2023-10-30,XP,282
2023-11-06,XP,274
2023-10-25,XP,263
2023-10-08,XP,262
2023-10-31,XP,253
2023-10-16,XP,252
2023-10-27,XP,252
2023-11-09,XP,249
2023-10-21,XP,246
2023-10-07,XP,242
2023-12-24,NT,241
2023-10-14,XP,239
2023-10-18,XP,235
2023-11-11,XP,231
2023-11-13,XP,231
2023-10-09,XP,224
2023-10-23,XP,224
2023-10-12,XP,222
2023-10-13,XP,218
2023-11-01,XP,218
2023-10-29,XP,216
2023-11-18,XP,211
2023-10-17,XP,210
2023-11-12,XP,203
2023-12-16,XP,203
2023-10-26,XP,198
2023-11-07,XP,196
2023-11-10,XP,195
2023-11-05,XP,189
2023-10-20,XP,188
2023-10-28,XP,185
2023-12-02,XP,185
2023-10-22,XP,184
2023-11-14,XP,183
2023-10-19,XP,179
2023-10-10,XP,172
2023-10-16,Vista,171
2023-12-25,NT,171
2023-12-22,XP,170
2023-11-19,XP,167
2023-10-15,XP,166
2023-11-24,XP,165
2023-10-23,Vista,161
2023-11-23,XP,159
2023-11-25,XP,157
2023-11-06,Vista,155
2023-11-20,XP,153
2023-10-24,XP,151
2023-12-09,XP,151
2023-11-13,Vista,150
2023-12-23,NT,149
2023-10-09,Vista,145
2023-11-22,XP,144
2023-10-30,Vista,141
2023-12-23,XP,140
2023-12-07,XP,138
2023-12-13,XP,137
2023-11-17,XP,134
2023-12-21,XP,133
2023-12-20,XP,128
2023-12-24,XP,125
2023-11-28,XP,121
2023-11-30,XP,121
2023-12-31,XP,121
2023-11-27,XP,119
2023-12-11,XP,116
2023-12-26,NT,116
2024-01-01,XP,116
2023-12-26,XP,112
2023-12-30,XP,110
2023-11-21,XP,109
2023-12-01,XP,107
2023-12-12,XP,107
2023-11-29,XP,106
2023-12-04,XP,106
2023-12-17,XP,105
2023-12-08,XP,104
2023-11-08,Vista,103
2023-12-25,XP,103
2024-01-03,XP,103
2023-11-03,Vista,102
2023-12-15,XP,101
