date,browser,os,visits
2023-12-25,Firefox,Android,8178
2023-12-25,Internet Explorer,Windows,5868
2023-12-25,Firefox,Macintosh,5725
2023-12-25,Opera,Windows,5633
2023-12-25,Opera,Android,5523
2023-12-25,Amazon Silk,Android,3884
2023-12-25,Firefox,Linux,3724
2023-12-25,Edge,Android,3184
2023-12-25,(not set),(not set),1418
2023-12-25,Samsung Internet,Linux,1381
2023-12-25,Mozilla Compatible Agent,Macintosh,1361
2023-12-25,UC Browser,Android,1096
2023-12-25,Edge,Macintosh,955
2023-12-25,Opera Mini,(not set),682
2023-12-25,YaBrowser,Windows,620
2023-12-25,Opera,Macintosh,496
2023-12-25,(not set),iOS,474
2023-12-25,Coc Coc,Windows,346
2023-12-25,Mozilla,Linux,328
2023-12-25,Opera Mini,Android,233
2023-12-25,YaBrowser,Android,218
2023-12-25,Whale Browser,Windows,196
2023-12-25,Edge,Linux,171
2023-12-25,Safari,Linux,143
2023-12-25,(not set),Android,137
2023-12-25,Opera,Linux,124
2023-12-25,Android Runtime,Android,103
2023-12-24,Safari,iOS,1228676
2023-12-24,Chrome,Android,1096821
2023-12-24,Chrome,Windows,298875
2023-12-24,Chrome,iOS,202652
2023-12-24,Chrome,Linux,145719
2023-12-24,Safari,Macintosh,131589
2023-12-24,Edge,Windows,95969
2023-12-24,Chrome,Macintosh,91349
2023-12-24,Samsung Internet,Android,64987
2023-12-24,Safari (in-app),iOS,50431
2023-12-24,Android Webview,Android,30692
2023-12-24,Firefox,Windows,21139
2023-12-24,Chrome,Chrome OS,13517
2023-12-24,Firefox,Android,7783
2023-12-24,Firefox,Macintosh,5939
2023-12-24,Opera,Windows,5520
2023-12-24,Opera,Android,5432
2023-12-24,Amazon Silk,Android,4486
2023-12-24,Firefox,Linux,3424
2023-12-24,Mozilla Compatible Agent,(not set),3300
2023-12-24,Edge,Android,3204
2023-12-24,Internet Explorer,Windows,2207
2023-12-24,Samsung Internet,Linux,1385
2023-12-24,Mozilla Compatible Agent,Macintosh,1296
